county,fips,name,area_sqmi,land_area_acres,population,housing_units,households,svi,socioeconomic_svi,household_svi,racial_svi,housing_transport_svi,median_household_income,pc_poverty,pc_age_17_and_below,pc_latino,pc_limited_english,pc_born_central_america,median_household_income_relative,pc_age_17_and_below_relative,pc_poverty_relative,pc_latino_relative,pc_limited_english_relative,pc_born_central_america_relative,pounds_13d_2018_2022,pounds_chloropicrin_2018_2022,pounds_13d_per_100_acres_2018_2022,pounds_chloropicrin_per_100_acres_2018_2022,pounds_13d_per_1000_people_2018_2022,pounds_chloropicrin_per_1000_people_2018_2022
Los Angeles County,06037702102,Census Tract 7021.02; Los Angeles County; California,0.35832003059,229.324559725,5620,4202,3567,0.3382,0.4699,0.0827,0.0974,0.5863,98025,10.7,7.5,9.6,1.6,1.6,1.066590501060878,0.6198347107438017,0.4798206278026905,0.24181360201511332,0.1797752808988764,0.1322314049586777,,,,,,
Los Angeles County,06037702201,Census Tract 7022.01; Los Angeles County; California,0.464914684648,297.54506102,3920,2423,2094,0.3038,0.4784,0.0388,0.2832,0.5453,105284,13.4,10.6,26.2,0.9,4.9,1.145574234263642,0.8760330578512396,0.600896860986547,0.6599496221662468,0.10112359550561797,0.40495867768595045,,,,,,
Los Angeles County,06037702202,Census Tract 7022.02; Los Angeles County; California,0.39061784899199997,249.99514008000003,3920,1919,1752,0.2059,0.2527,0.2798,0.0911,0.273,141071,3.5,19.2,14.1,4,2.8,1.5349654534573745,1.5867768595041323,0.1569506726457399,0.3551637279596977,0.449438202247191,0.23140495867768593,,,,,,
Los Angeles County,06037702300,Census Tract 7023; Los Angeles County; California,1.000733526678,640.468731345,6820,3239,2954,0.2481,0.2067,0.181,0.2072,0.5171,114915,11.1,20.4,18.3,2.5,3.4,1.2503672270279091,1.6859504132231404,0.4977578475336323,0.4609571788413098,0.28089887640449435,0.2809917355371901,,,,,,
Los Angeles County,06037702400,Census Tract 7024; Los Angeles County; California,0.765345284072,489.82042678000005,4541,2189,2057,0.2665,0.3447,0.058,0.3847,0.5032,129911,7.5,13.5,31.5,2.8,7.9,1.4135357162287143,1.115702479338843,0.3363228699551569,0.7934508816120907,0.3146067415730337,0.6528925619834711,,,,,,
Los Angeles County,06037702501,Census Tract 7025.01; Los Angeles County; California,0.515040376798,329.625467645,4998,2427,2243,0.1376,0.1654,0.0684,0.1573,0.397,136688,4.3,20,12.1,0.3,2.3,1.4872749034328927,1.6528925619834711,0.1928251121076233,0.3047858942065491,0.033707865168539325,0.19008264462809915,,,,,,
Los Angeles County,06037702502,Census Tract 7025.02; Los Angeles County; California,0.694785529674,444.662235135,4142,2308,2236,0.226,0.2202,0.2713,0.4189,0.259,109231,10.1,14.4,17.3,2.2,3.9,1.1885207551275774,1.1900826446280992,0.452914798206278,0.4357682619647355,0.24719101123595508,0.32231404958677684,,,,,,
Los Angeles County,06037702600,Census Tract 7026; Los Angeles County; California,0.835267584068,534.5706480700001,6688,2663,2587,0.0973,0.0186,0.3172,0.2738,0.2281,161016,2.6,24.2,14.7,1.8,0.8,1.7519830259507099,2,0.11659192825112108,0.37027707808564225,0.20224719101123595,0.06611570247933884,,,,,,
Los Angeles County,06037702700,Census Tract 7027; Los Angeles County; California,0.517146563208,330.97342542,3460,1372,1296,0.2354,0.1386,0.2851,0.2652,0.4639,149674,3.4,23.5,15.6,1.7,6,1.6285729829715467,1.9421487603305785,0.15246636771300448,0.3929471032745592,0.19101123595505617,0.49586776859504134,,,,,,
Los Angeles County,06037702801,Census Tract 7028.01; Los Angeles County; California,0.461070653136,295.08488364000004,5359,2323,2004,0.4741,0.3699,0.2859,0.5133,0.741,105781,7.9,24.5,22.6,2.7,5.1,1.1509819922746314,2.024793388429752,0.3542600896860987,0.5692695214105793,0.30337078651685395,0.4214876033057851,,,,,,
Los Angeles County,06037702802,Census Tract 7028.02; Los Angeles County; California,0.23553959459,150.745169725,2293,1085,996,0.2956,0.3104,0.1264,0.4058,0.4946,104185,4.8,15.5,30.5,2.7,9.9,1.1336162341548337,1.28099173553719,0.21524663677130043,0.7682619647355163,0.30337078651685395,0.8181818181818182,,,,,,
Los Angeles County,06037702803,Census Tract 7028.03; Los Angeles County; California,0.327067390302,209.32289260500002,2749,1255,1171,0.7919,0.8183,0.4146,0.4545,0.9182,111927,8.9,18.6,43.7,4.2,15,1.21785539415701,1.5371900826446283,0.3991031390134529,1.1007556675062973,0.47191011235955055,1.2396694214876034,,,,,,
Los Angeles County,06037702900,Census Tract 7029; Los Angeles County; California,0.853151442606,546.016304565,10274,6810,5511,0.1241,0.2085,0.0614,0.1362,0.3153,135584,4,13.1,8,4.2,1.4,1.47526249931995,1.0826446280991735,0.17937219730941703,0.20151133501259444,0.47191011235955055,0.11570247933884296,,,,,,
Los Angeles County,06037703002,Census Tract 7030.02; Los Angeles County; California,1.265148531542,809.694142705,6903,3050,2736,0.1319,0.1194,0.0838,0.7399,0.2038,156776,7.4,17.2,8,0,2.6,1.7058484304444808,1.421487603305785,0.33183856502242154,0.20151133501259444,0,0.21487603305785125,,,,,,
Los Angeles County,06037703003,Census Tract 7030.03; Los Angeles County; California,0.777997074408,497.91756342,6127,3350,3101,0.3436,0.2707,0.1149,0.4798,0.6907,93120,5.6,15.7,12.8,2.1,4.1,1.0132201730047332,1.2975206611570247,0.25112107623318386,0.3224181360201511,0.23595505617977527,0.33884297520661155,,,,,,
Los Angeles County,06037703100,Census Tract 7031; Los Angeles County; California,1.027878041686,657.841201265,6444,2718,2671,0.3548,0.2845,0.3556,0.833,0.3197,121662,11.7,12.2,9.6,0.8,2,1.3237799902072793,1.0082644628099173,0.5246636771300448,0.24181360201511332,0.0898876404494382,0.1652892561983471,,,,,,
Los Angeles County,06037703200,Census Tract 7032; Los Angeles County; California,0.813306102308,520.5153156700001,5555,2371,2240,0.4548,0.5206,0.209,0.8019,0.3934,92796,6.6,20.2,5.3,0,0.5,1.0096947935368044,1.6694214876033058,0.2959641255605381,0.13350125944584382,0,0.04132231404958678,,,,,,
Los Angeles County,06037800101,Census Tract 8001.01; Los Angeles County; California,3.1259593985019998,2000.611748105,5734,1970,1903,0.0646,0.1103,0.2856,0.0394,0.0792,186964,2,23.3,5.1,1,0.2,2.0343180458081713,1.9256198347107438,0.08968609865470852,0.12846347607052894,0.11235955056179775,0.01652892561983471,,,,,,
Los Angeles County,06037800103,Census Tract 8001.03; Los Angeles County; California,7.133279237832,4565.29353918,3416,1337,1167,0.2439,0.39,0.1311,0.2632,0.2702,134120,6.2,15.6,19.3,5.3,4.1,1.4593330069093085,1.2892561983471074,0.27802690582959644,0.48614609571788414,0.5955056179775281,0.33884297520661155,,,,,,
Los Angeles County,06037800104,Census Tract 8001.04; Los Angeles County; California,13.213137083964,8456.398151610001,3665,1662,1408,0.2554,0.3639,0.4049,0.1016,0.194,139388,5,23.2,6.3,0.4,0.2,1.516653065665633,1.9173553719008265,0.22421524663677128,0.1586901763224181,0.0449438202247191,0.01652892561983471,,,,,,
Los Angeles County,06037800202,Census Tract 8002.02; Los Angeles County; California,10.574221420138,6767.494040495,6121,2121,1995,0.2197,0.2227,0.5121,0.0176,0.2296,230313,9.1,24.4,3.4,3.3,0.1,2.505989880855231,2.0165289256198347,0.4080717488789237,0.08564231738035263,0.37078651685393255,0.008264462809917356,,,,,,
Los Angeles County,06037800204,Census Tract 8002.04; Los Angeles County; California,3.072504348806,1966.4005550650002,4086,1841,1710,0.295,0.2864,0.6778,0.0749,0.2274,164833,3.7,20.7,10.9,1.7,1,1.7935150427071433,1.7107438016528926,0.16591928251121077,0.27455919395465994,0.19101123595505617,0.08264462809917356,,,,,,
Los Angeles County,06037800205,Census Tract 8002.05; Los Angeles County; California,0.502185882912,321.39860088,4036,1698,1630,0.1496,0.3522,0.0788,0.2925,0.1454,117230,17.9,18.8,15.9,3.7,2.5,1.2755562809422774,1.553719008264463,0.8026905829596411,0.4005037783375315,0.4157303370786517,0.2066115702479339,,,,,,
Los Angeles County,06037800206,Census Tract 8002.06; Los Angeles County; California,3.578085612706,2289.972197315,3604,1174,1148,0.0082,0.0429,0.1394,0.0214,0.0204,250001,6.4,22.5,4.9,0.5,0.9,2.720211087536043,1.859504132231405,0.28699551569506726,0.12342569269521411,0.056179775280898875,0.0743801652892562,,,,,,
Los Angeles County,06037800324,Census Tract 8003.24; Los Angeles County; California,1.363648943272,872.73433478,6585,2431,2431,0.0377,0.0437,0.4167,0.1407,0.0303,154288,4.8,25.8,9,0.7,1.9,1.678776997987052,2.1322314049586777,0.21524663677130043,0.22670025188916876,0.07865168539325842,0.15702479338842976,,,,,,
Los Angeles County,06037800325,Census Tract 8003.25; Los Angeles County; California,0.779712911696,499.01569804,3677,1494,1404,0.1623,0.1653,0.277,0.0394,0.2841,165743,5.6,21.6,5.3,0.5,0,1.8034165714596595,1.785123966942149,0.25112107623318386,0.13350125944584382,0.056179775280898875,0,,,,,,
Los Angeles County,06037800328,Census Tract 8003.28; Los Angeles County; California,3.721255709224,2381.6009552600003,1217,402,402,0.0816,0.1445,0.5734,0.1073,0.0195,250001,1.6,26.1,12,2.7,2.4,2.720211087536043,2.15702479338843,0.07174887892376682,0.30226700251889166,0.30337078651685395,0.19834710743801653,,,,,,
Los Angeles County,06037800333,Census Tract 8003.33; Los Angeles County; California,0.49562755434,317.20127535,2196,1161,988,0.5341,0.4866,0.712,0.1163,0.6036,106625,9.1,20.5,4.9,3,0.9,1.1601653881725695,1.694214876033058,0.4080717488789237,0.12342569269521411,0.33707865168539325,0.0743801652892562,,,,,,
Los Angeles County,06037800334,Census Tract 8003.34; Los Angeles County; California,1.830701474694,1171.647616185,3749,1334,1256,0.4316,0.3623,0.3305,0.1362,0.749,172500,6.7,15.8,24.4,3.8,11.1,1.8769381426472989,1.3057851239669422,0.3004484304932735,0.614609571788413,0.42696629213483145,0.9173553719008264,,,,,,
Los Angeles County,06037800335,Census Tract 8003.35; Los Angeles County; California,26.941507209624,17242.54507626,4475,2113,1818,0.273,0.2115,0.3383,0.0795,0.4995,133235,6.1,18.9,16.2,0.8,2.8,1.449703498177466,1.56198347107438,0.27354260089686094,0.40806045340050373,0.0898876404494382,0.23140495867768593,,,,,,
Los Angeles County,06037800336,Census Tract 8003.36; Los Angeles County; California,7.63403384063,4885.776121825001,3893,1251,1174,0.0282,0.0233,0.2475,0.1094,0.072,220938,2.2,30.9,22.5,1.1,2.4,2.4039823731026604,2.553719008264463,0.09865470852017938,0.5667506297229219,0.12359550561797754,0.19834710743801653,,,,,,
Los Angeles County,06037800337,Census Tract 8003.37; Los Angeles County; California,1.07532688867,688.208428925,3771,1872,1749,0.2466,0.5006,0.13,0.2601,0.1573,100813,18.2,17.6,12.6,2.3,2,1.0969261737663891,1.4545454545454548,0.8161434977578474,0.3173803526448362,0.2584269662921348,0.1652892561983471,,,,,,
Los Angeles County,06037800338,Census Tract 8003.38; Los Angeles County; California,2.454572422232,1570.92457018,6471,2058,2058,0.0207,0.0219,0.143,0.1248,0.0805,198889,3.4,20.2,13.9,2.6,0.6,2.164071595669441,1.6694214876033058,0.15246636771300448,0.35012594458438284,0.29213483146067415,0.049586776859504134,,,,,,
Los Angeles County,06037800406,Census Tract 8004.06; Los Angeles County; California,35.124657245164,22479.75516461,2167,1125,788,0.1804,0.0327,0.4115,0.0855,0.4987,168409,2.6,22.2,8.3,0.7,0.8,1.8324247864642838,1.8347107438016528,0.11659192825112108,0.20906801007556675,0.07865168539325842,0.06611570247933884,,,,,,
Los Angeles County,06037800410,Census Tract 8004.10; Los Angeles County; California,14.314142458348,9161.04079277,3527,739,500,0.1091,0.2428,0.0452,0.2091,0.2415,139500,8.8,7.6,9,0.3,0.4,1.5178717153582504,0.628099173553719,0.3946188340807175,0.22670025188916876,0.033707865168539325,0.03305785123966942,,,,,,
Los Angeles County,06037800411,Census Tract 8004.11; Los Angeles County; California,3.489742772392,2233.4328435800003,2740,1105,984,0.0407,0.0367,0.1901,0.1455,0.111,191154,5.2,21.1,16.2,0,0.1,2.0799086012730537,1.7438016528925622,0.23318385650224216,0.40806045340050373,0,0.008264462809917356,,,,,,
Los Angeles County,06037800412,Census Tract 8004.12; Los Angeles County; California,2.768803851544,1772.03245706,3682,2115,1410,0.396,0.3065,0.5701,0.0763,0.5643,152000,14.2,26.4,14.3,0.3,2.3,1.6538817256950111,2.1818181818181817,0.6367713004484304,0.3602015113350126,0.033707865168539325,0.19008264462809915,,,,,,
Los Angeles County,06037800504,Census Tract 8005.04; Los Angeles County; California,8.336806276276,5335.5499709900005,1890,1669,933,0.1617,0.0788,0.0526,0.0249,0.7591,193504,9.2,9.6,5.4,1,1.5,2.105478483216365,0.7933884297520661,0.41255605381165916,0.13602015113350127,0.11235955056179775,0.12396694214876033,,,,,,
Los Angeles County,06037800506,Census Tract 8005.06; Los Angeles County; California,10.230082529906,6547.245400315001,3393,1701,1367,0.1083,0.0376,0.1211,0.0795,0.4719,238177,6.5,15.5,8.7,1.1,0.5,2.591556498558294,1.28099173553719,0.2914798206278027,0.21914357682619645,0.12359550561797754,0.04132231404958678,,,,,,
Los Angeles County,06037900102,Census Tract 9001.02; Los Angeles County; California,170.149035158218,108895.259109695,782,467,262,0.6833,0.6796,0.4518,0.4945,0.7875,45982,25.3,17.3,62.1,7.4,17.8,0.5003209836243948,1.4297520661157026,1.1345291479820627,1.5642317380352644,0.8314606741573034,1.4710743801652895,,,,,,
Los Angeles County,06037900103,Census Tract 9001.03; Los Angeles County; California,7.713654636764,4936.73337361,6514,1817,1732,0.7543,0.8477,0.7773,0.5668,0.4879,59434,16.9,33.4,62,12,8.1,0.6466895163484032,2.760330578512397,0.757847533632287,1.5617128463476069,1.348314606741573,0.6694214876033058,,,,,,
Los Angeles County,06037900104,Census Tract 9001.04; Los Angeles County; California,16.351532441784,10464.96890466,6593,1906,1789,0.6655,0.658,0.8955,0.6831,0.3225,57970,11.1,33.7,69.8,12.3,11.5,0.6307600239377619,2.785123966942149,0.4977578475336323,1.7581863979848864,1.3820224719101124,0.9504132231404959,,,,,,
Los Angeles County,06037900301,Census Tract 9003.01; Los Angeles County; California,2.559792939272,1638.26562478,4439,1059,1009,0.7694,0.8652,0.4747,0.5668,0.7382,62821,15,28.1,42.7,4.4,9.2,0.6835427887492519,2.322314049586777,0.6726457399103138,1.0755667506297228,0.49438202247191015,0.7603305785123966,,,,,,
Los Angeles County,06037900501,Census Tract 9005.01; Los Angeles County; California,1.203712753506,770.375289315,7939,2264,2193,0.6044,0.6952,0.798,0.6831,0.2068,75368,15.6,26.6,57.2,10.8,11.9,0.820064196724879,2.1983471074380168,0.6995515695067264,1.4408060453400504,1.2134831460674158,0.9834710743801653,,,,,,
Los Angeles County,06037900504,Census Tract 9005.04; Los Angeles County; California,4.082734826378,2612.947328095,7051,2097,1997,0.5074,0.5978,0.5468,0.7084,0.2249,85559,14.9,30.1,40.9,2.4,6.7,0.9309504379522333,2.4876033057851243,0.6681614349775785,1.030226700251889,0.2696629213483146,0.5537190082644629,,,,,,
Los Angeles County,06037900505,Census Tract 9005.05; Los Angeles County; California,0.50617586098,323.95218395,4587,1403,1330,0.8186,0.7949,0.8654,0.6907,0.668,77930,26.5,22.8,56.1,7.8,8.8,0.8479408084435014,1.8842975206611572,1.1883408071748878,1.4130982367758185,0.8764044943820224,0.7272727272727274,,,,,,
Los Angeles County,06037900506,Census Tract 9005.06; Los Angeles County; California,0.504924118296,323.15106954000004,5095,1543,1436,0.5966,0.778,0.5493,0.7016,0.2297,77021,13.7,29.8,44.5,6.6,14.3,0.8380501604918122,2.462809917355372,0.6143497757847534,1.1209068010075567,0.7415730337078651,1.1818181818181819,,,,,,
Los Angeles County,06037900508,Census Tract 9005.08; Los Angeles County; California,1.534458537562,982.0523512550001,3831,1108,1065,0.6146,0.4919,0.6539,0.6432,0.6745,88417,23.9,36.6,48.9,4.2,11.2,0.9620477667156303,3.024793388429752,1.0717488789237668,1.2317380352644836,0.47191011235955055,0.9256198347107437,,,,,,
Los Angeles County,06037900509,Census Tract 9005.09; Los Angeles County; California,0.636638568474,407.44822213500004,4480,1325,1325,0.6988,0.7312,0.7478,0.6704,0.4711,60609,21.9,35.1,43.5,4,4.2,0.6594744573200587,2.900826446280992,0.9820627802690582,1.0957178841309823,0.449438202247191,0.34710743801652894,,,,,,
Los Angeles County,06037900510,Census Tract 9005.10; Los Angeles County; California,0.885149259754,566.494884335,3960,1099,1072,0.6079,0.7449,0.8598,0.6801,0.1303,51172,31.2,39.5,39.4,5.7,8.3,0.5567923399162178,3.2644628099173554,1.3991031390134527,0.9924433249370276,0.6404494382022472,0.6859504132231405,,,,,,
Los Angeles County,06037900602,Census Tract 9006.02; Los Angeles County; California,1.985643821192,1270.8106055800001,5463,1811,1775,0.8812,0.7619,0.9467,0.6577,0.8235,48697,13.1,34.1,58.7,8.7,10.6,0.5298623578695392,2.8181818181818183,0.5874439461883407,1.4785894206549117,0.9775280898876403,0.8760330578512396,,,,,,
Los Angeles County,06037900606,Census Tract 9006.06; Los Angeles County; California,0.6729900717739999,430.71315788500004,4580,1527,1426,0.6769,0.8863,0.44,0.7016,0.3568,43598,23.1,27.1,44.2,2.5,4.9,0.47438115445296775,2.2396694214876036,1.0358744394618835,1.1133501259445844,0.28089887640449435,0.40495867768595045,,,,,,
Los Angeles County,06037900607,Census Tract 9006.07; Los Angeles County; California,0.661490795908,423.35362967000003,3998,1343,1130,0.5368,0.6368,0.4726,0.6819,0.3161,62311,14.6,23.8,66.2,5.3,5.5,0.6779935803275121,1.9669421487603307,0.6547085201793722,1.6675062972292192,0.5955056179775281,0.4545454545454546,,,,,,
Los Angeles County,06037900608,Census Tract 9006.08; Los Angeles County; California,0.516628028222,330.641563405,4229,1211,1159,0.7813,0.8292,0.7437,0.8035,0.5382,73087,18,28.6,66.5,5,8.9,0.7952450900386269,2.3636363636363638,0.8071748878923767,1.6750629722921913,0.5617977528089887,0.7355371900826447,,,,,,
Los Angeles County,06037900609,Census Tract 9006.09; Los Angeles County; California,1.012263690704,647.8480279600001,5186,1579,1490,0.7572,0.6004,0.8784,0.8597,0.6696,56000,23.9,30.2,49.1,10.3,8.7,0.6093248463086883,2.4958677685950414,1.0717488789237668,1.2367758186397984,1.1573033707865168,0.7190082644628099,,,,,,
Los Angeles County,06037900610,Census Tract 9006.10; Los Angeles County; California,1.271908405358,814.0204570450001,3207,1204,1180,0.7537,0.651,0.9771,0.692,0.4675,27624,19.9,27.6,68.4,16.2,10.3,0.3005712420434144,2.2809917355371905,0.8923766816143497,1.7229219143576826,1.8202247191011234,0.8512396694214877,,,,,,
Los Angeles County,06037900611,Census Tract 9006.11; Los Angeles County; California,0.761604341794,487.42622643500005,4808,1181,1181,0.4659,0.4465,0.3949,0.8922,0.3518,84828,18.8,34.2,60.6,6.2,7.7,0.9229965725477395,2.826446280991736,0.8430493273542601,1.5264483627204029,0.6966292134831461,0.6363636363636364,,,,,,
Los Angeles County,06037900701,Census Tract 9007.01; Los Angeles County; California,0.80849179647,517.4341634250001,4436,1691,1538,0.8716,0.8591,0.8244,0.5959,0.8211,49309,22.3,24.4,38.5,6.7,5.8,0.536521407975627,2.0165289256198347,1,0.9697732997481108,0.7528089887640449,0.4793388429752066,,,,,,
Los Angeles County,06037900703,Census Tract 9007.03; Los Angeles County; California,1.00340573862,642.17894505,5363,2304,2165,0.8377,0.7472,0.9304,0.6133,0.759,62997,17.6,25.5,33.2,6.4,11.1,0.6854578096947935,2.1074380165289255,0.789237668161435,0.836272040302267,0.7191011235955056,0.9173553719008264,,,,,,
Los Angeles County,06037900704,Census Tract 9007.04; Los Angeles County; California,1.996982092524,1278.06709101,3343,1712,1560,0.6756,0.6999,0.2632,0.6847,0.7953,52446,18.4,29,32,2,3.3,0.5706544801697405,2.396694214876033,0.8251121076233183,0.8060453400503778,0.2247191011235955,0.2727272727272727,,,,,,
Los Angeles County,06037900705,Census Tract 9007.05; Los Angeles County; California,2.037986897128,1304.31013622,4145,2234,1820,0.834,0.7441,0.8109,0.3698,0.9211,56250,20.8,24,29,7.4,4,0.6120450465154236,1.9834710743801653,0.9327354260089686,0.7304785894206549,0.8314606741573034,0.3305785123966942,,,,,,
