cds_code,status,charter,ed_type,level,pb_prv_bie,school,district,county,street,city,state,stacked,stack_cnt,grades_offered,grades_served,co_mtrs,water_year,pounds_chloropicrin.x,intersection_acres,crops_acres,pounds_chloropicrin.y,intersection_fraction,pounds_chloropicrin_intersection
58727690123570,Active,No,Community Day School,High School,Public,Wheatland Community Day High,Wheatland Union High,Yuba,1010 Wheatland Road,Wheatland,CA,Yes,2,7-12,9-11,51M13N05E08,2022,367.29,4.850999218299171,348.91389135108835,367.29,0.013903141544507724,5.106484857882243
58727695838305,Active,No,Traditional,High School,Public,Wheatland Union High,Wheatland Union High,Yuba,1010 Wheatland Road,Wheatland,CA,Yes,2,9-12,9-12,51M13N05E08,2022,367.29,78.01406665890883,348.91389135108835,367.29,0.22359117419148145,82.12280236878922
57726786056295,Active,No,Traditional,Elementary,Public,Cesar Chavez Elementary,Davis Joint Unified,Yolo,1221 Anderson Road,Davis,CA,No,1,K-6,K-6,57M08N02E17,2022,104.23444,27.813032648010733,293.8779306567288,104.23444,0.09464144716773039,9.864898246317964
57726786056303,Active,No,Traditional,Elementary,Public,Robert E. Willett Elementary,Davis Joint Unified,Yolo,1207 Sycamore Lane,Davis,CA,No,1,K-6,K-6,57M08N02E17,2022,104.23444,64.18954410058733,293.8779306567288,104.23444,0.21842247206907645,22.767144059535827
57726786066245,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Ralph Waldo Emerson Junior High,Davis Joint Unified,Yolo,2121 Calaveras Avenue,Davis,CA,No,1,7-9,7-9,57M08N02E17,2022,104.23444,179.70458164722567,293.8779306567288,104.23444,0.6114939670550966,63.73873121936645
57726786110894,Active,No,Traditional,Elementary,Public,Patwin Elementary,Davis Joint Unified,Yolo,2222 Shasta Drive,Davis,CA,No,1,K-6,K-6,57M08N02E17,2022,104.23444,121.82222343710738,293.8779306567288,104.23444,0.4145334192495209,43.20865881675903
57727025730049,Active,No,Continuation School,High School,Public,Wolfskill High,Winters Joint Unified,Yolo,200 Baker Street,Winters,CA,No,1,9-12,11-12,48M08N01W28,2022,723.135442,50.06670613242283,109.53594552470557,723.135442,0.4570801474583556,330.53085446172315
57727026056410,Active,No,Traditional,Elementary,Public,Shirley Rominger Intermediate,Winters Joint Unified,Yolo,502 Niemann Street,Winters,CA,Yes,2,3-5,3-5,48M08N01W28,2022,723.135442,64.7671268173936,109.53594552470557,723.135442,0.591286508799849,427.58023088961573
57727026095368,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Winters Middle,Winters Joint Unified,Yolo,425 Anderson Avenue,Winters,CA,No,1,6-8,6-9,48M08N01W28,2022,723.135442,4.116198225977163,109.53594552470557,723.135442,0.037578515493334234,27.1743564109761
57727025738505,Active,No,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Winters High,Winters Joint Unified,Yolo,101 Grant Avenue,Winters,CA,No,1,9-12,7-12,48M08N01W28,2022,723.135442,37.5139757375568,109.53594552470557,723.135442,0.34248095963252184,247.66012012044786
47736844730081,Active,No,Continuation School,Intermediate/Middle/Junior High,Public,Cascade High,Butte Valley Unified,Siskiyou,615 West Third,Dorris,CA,Yes,3,9-12,9-10,47M48N01E31,2022,12851.696,182.4579634204677,195.19960017824533,12851.696,0.9347250878273179,12012.80267232999
47736844730081,Active,No,Continuation School,Intermediate/Middle/Junior High,Public,Cascade High,Butte Valley Unified,Siskiyou,615 West Third,Dorris,CA,Yes,3,9-12,9-10,47M48N01E30,2022,2291.736,32.40343555198613,57.24487946853178,2291.736,0.5660495026423926,1297.2360229876663
47736844730081,Active,No,Continuation School,Intermediate/Middle/Junior High,Public,Cascade High,Butte Valley Unified,Siskiyou,615 West Third,Dorris,CA,Yes,3,9-12,9-10,47M47N01E06,2022,9830.816,82.75228289939324,447.8582993115455,9830.816,0.18477336029409588,1816.4729067529627
47736844731253,Active,No,Traditional,High School,Public,Butte Valley High,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,Yes,3,9-12,9-12,47M48N01E31,2022,12851.696,182.4579634204677,195.19960017824533,12851.696,0.9347250878273179,12012.80267232999
47736844731253,Active,No,Traditional,High School,Public,Butte Valley High,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,Yes,3,9-12,9-12,47M48N01E30,2022,2291.736,32.40343555198613,57.24487946853178,2291.736,0.5660495026423926,1297.2360229876663
47736844731253,Active,No,Traditional,High School,Public,Butte Valley High,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,Yes,3,9-12,9-12,47M47N01E06,2022,9830.816,82.75228289939324,447.8582993115455,9830.816,0.18477336029409588,1816.4729067529627
47736846114607,Active,No,Community Day School,Elementary - Intermediate/Middle/Junior High Combination,Public,Picard Community Day Elementary,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,Yes,3,K-8,1-8,47M48N01E31,2022,12851.696,182.4579634204677,195.19960017824533,12851.696,0.9347250878273179,12012.80267232999
47736846114607,Active,No,Community Day School,Elementary - Intermediate/Middle/Junior High Combination,Public,Picard Community Day Elementary,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,Yes,3,K-8,1-8,47M48N01E30,2022,2291.736,32.40343555198613,57.24487946853178,2291.736,0.5660495026423926,1297.2360229876663
47736846114607,Active,No,Community Day School,Elementary - Intermediate/Middle/Junior High Combination,Public,Picard Community Day Elementary,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,Yes,3,K-8,1-8,47M47N01E06,2022,9830.816,82.75228289939324,447.8582993115455,9830.816,0.18477336029409588,1816.4729067529627
47736846050843,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Butte Valley Elementary,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,No,1,K-8,K-8,47M46N01W30,2022,24910.172,8.81908583722858,293.3494265074566,24910.172,0.03006341598218331,748.8848630237352
47736846050843,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Butte Valley Elementary,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,No,1,K-8,K-8,47M46N01W29,2022,9147.762,200.89431644671026,548.4597316030474,9147.762,0.366288179187801,3350.717086623357
47736846050843,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Butte Valley Elementary,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,No,1,K-8,K-8,47M46N01W20,2022,8177.4,405.03331399693724,405.0333139969241,8177.4,1.0000000000000324,8177.400000000264
47736846050843,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Butte Valley Elementary,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,No,1,K-8,K-8,47M46N01W17,2022,11687.894,143.75061363710336,240.7067792243727,11687.894,0.5972021814271691,6980.035793089521
47736846050843,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Butte Valley Elementary,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,No,1,K-8,K-8,47M46N01W16,2022,4727.464,36.82416656295195,101.01166391960058,4727.464,0.3645536083066788,1723.414059339925
47736846050843,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Butte Valley Elementary,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,No,1,K-8,K-8,47M46N01W19,2022,17699.9296,178.08020143179732,311.70453421456637,17699.9296,0.571310911086116,10112.162905936111
52715226053474,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Bend Elementary,Evergreen Union,Tehama,22270 Bend Ferry Road,Red Bluff,CA,No,1,K-8,K-8,52M28N03W21,2022,358.68,156.3098870688483,156.30988706884682,358.68,1.0000000000000095,358.6800000000034
50710685031521,Active,No,Traditional,High School,Public,Denair High,Denair Unified,Stanislaus,3431 Lester Road,Denair,CA,Yes,3,9-12,9-12,50M04S11E31,2022,66.33,119.77668580741303,510.91120496490214,66.33,0.23443738294140815,15.550231610503602
50710685030267,Active,Yes,Traditional,Elementary - High Combination,Public,Denair Charter Academy,Denair Unified,Stanislaus,3460 Lester Road,Denair,CA,Yes,3,K-12,K-12,50M04S11E31,2022,66.33,119.77668580741303,510.91120496490214,66.33,0.23443738294140815,15.550231610503602
50710686071575,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Denair Middle,Denair Unified,Stanislaus,3701 Lester Road,Denair,CA,Yes,3,6-8,6-8,50M04S11E31,2022,66.33,119.77668580741303,510.91120496490214,66.33,0.23443738294140815,15.550231610503602
50710686052500,Active,No,Traditional,Elementary,Public,Denair Elementary,Denair Unified,Stanislaus,3773 Madera Avenue,Denair,CA,Yes,2,K-5,K-5,50M04S11E31,2022,66.33,167.441936412929,510.91120496490214,66.33,0.3277319713988886,21.73846166288828
50710766111892,Active,No,Traditional,Elementary,Public,Alice N. Stroud Elementary,Empire Union Elementary,Stanislaus,815 Frazine Road,Modesto,CA,No,1,K-6,K-6,50M03S10E29,2022,9.218402,79.89260237212348,392.92440978741456,9.218402,0.20332817300749548,1.8743608367086422
50710766052518,Active,No,Traditional,Elementary,Public,Empire Elementary,Empire Union Elementary,Stanislaus,5201 First St,Empire,CA,Yes,3,K-6,K-6,50M03S10E28,2022,14.5635553,166.23721807046945,495.6850628144781,14.5635553,0.3353686252447911,4.884159519637492
50710766052518,Active,No,Traditional,Elementary,Public,Empire Elementary,Empire Union Elementary,Stanislaus,5201 First St,Empire,CA,Yes,3,K-6,K-6,50M03S10E29,2022,9.218402,392.92440978741826,392.92440978741456,9.218402,1.0000000000000093,9.218402000000085
50710760101493,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Norman N. Glick Middle,Empire Union Elementary,Stanislaus,400 Frazine Road,Modesto,CA,No,1,7-8,7-8,50M03S10E29,2022,9.218402,201.30929293195476,392.92440978741456,9.218402,0.5123359300606188,4.722918562342668
50710846052534,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Gratton Elementary,Gratton Elementary,Stanislaus,4500 South Gratton Road,Denair,CA,Yes,2,K-8,K-8,50M04S11E30,2022,1584,190.93962396488251,539.8149824550383,1584,0.35371308720721933,560.2815301362355
50710840120089,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Gratton Charter,Gratton Elementary,Stanislaus,4500 South Gratton Road,Denair,CA,Yes,2,K-8,K-8,50M04S11E30,2022,1584,190.93962396488251,539.8149824550383,1584,0.35371308720721933,560.2815301362355
50710926052542,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Hart-Ransom Elementary,Hart-Ransom Union Elementary,Stanislaus,3930 Shoemake Avenue,Modesto,CA,No,1,K-8,K-8,50M03S08E16,2022,20.8382869,0.004606397747707585,566.8212454567247,20.8382869,8.126720345487247e-6,1.693469301153304e-4
50755495032651,Active,No,Traditional,High School,Public,Hughson High,Hughson Unified,Stanislaus,7419 East Whitmore Avenue,Hughson,CA,Yes,2,9-12,9-12,50M04S10E16,2022,1181.07,253.44120800207358,494.97325098225707,1181.07,0.5120301097061879,604.7434016706873
50755495032651,Active,No,Traditional,High School,Public,Hughson High,Hughson Unified,Stanislaus,7419 East Whitmore Avenue,Hughson,CA,Yes,2,9-12,9-12,50M04S10E15,2022,2653.2,416.08599344046735,437.2818030805904,2653.2,0.9515282605157556,2524.5947808004025
50755490116848,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Valley Community Day,Hughson Unified,Stanislaus,7419 East Whitmore,Hughson,CA,Yes,2,8-12,9-10,50M04S10E16,2022,1181.07,253.44120800207358,494.97325098225707,1181.07,0.5120301097061879,604.7434016706873
50755490116848,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Valley Community Day,Hughson Unified,Stanislaus,7419 East Whitmore,Hughson,CA,Yes,2,8-12,9-10,50M04S10E15,2022,2653.2,416.08599344046735,437.2818030805904,2653.2,0.9515282605157556,2524.5947808004025
50755496052567,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Emilie J. Ross Middle,Hughson Unified,Stanislaus,7448 Fox Road,Hughson,CA,Yes,2,6-8,6-8,50M04S10E16,2022,1181.07,91.47188398795957,494.97325098225707,1181.07,0.1848016712144279,218.26370982122435
50755496052567,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Emilie J. Ross Middle,Hughson Unified,Stanislaus,7448 Fox Road,Hughson,CA,Yes,2,6-8,6-8,50M04S10E15,2022,2653.2,224.6879191360853,437.2818030805904,2653.2,0.5138286513483746,1363.2901777575075
50755490101030,Active,No,Traditional,Elementary,Public,Fox Road Elementary,Hughson Unified,Stanislaus,7600 Fox Road,Hughson,CA,Yes,2,4-5,4-5,50M04S10E16,2022,1181.07,91.47188398795957,494.97325098225707,1181.07,0.1848016712144279,218.26370982122435
50755490101030,Active,No,Traditional,Elementary,Public,Fox Road Elementary,Hughson Unified,Stanislaus,7600 Fox Road,Hughson,CA,Yes,2,4-5,4-5,50M04S10E15,2022,2653.2,224.6879191360853,437.2818030805904,2653.2,0.5138286513483746,1363.2901777575075
50755496052575,Active,No,Traditional,Elementary,Public,Hughson Elementary,Hughson Unified,Stanislaus,7201 East Whitmore Avenue,Hughson,CA,No,1,K-3,K-3,50M04S10E16,2022,1181.07,363.95140132481873,494.97325098225707,1181.07,0.7352950903964405,868.4349724145239
50755496052575,Active,No,Traditional,Elementary,Public,Hughson Elementary,Hughson Unified,Stanislaus,7201 East Whitmore Avenue,Hughson,CA,No,1,K-3,K-3,50M04S10E15,2022,2653.2,377.25376406840303,437.2818030805904,2653.2,0.862724589522596,2288.9808809213514
50711346052591,Active,No,Traditional,Elementary,Public,Keyes Elementary,Keyes Union,Stanislaus,4400 Maud Avenue,Keyes,CA,Yes,2,K-5,K-5,50M04S10E20,2022,139.59,5.16625953136533,532.5024762467299,139.59,0.009701850717726227,1.354281341687404
50711346113286,Active,Yes,Traditional,Elementary - High Combination,Public,Keyes to Learning Charter,Keyes Union,Stanislaus,5709 Ninth Street,Keyes,CA,Yes,2,K-12,K-12,50M04S10E20,2022,139.59,5.16625953136533,532.5024762467299,139.59,0.009701850717726227,1.354281341687404
50711346119002,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Barbara Spratling Middle,Keyes Union,Stanislaus,5277 Washington Road,Hughson,CA,No,1,6-8,6-8,50M04S10E20,2022,139.59,265.730266564349,532.5024762467299,139.59,0.4990216542039618,69.65843271033103
50711676110068,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Evelyn Hanshaw Middle,Modesto City Elementary,Stanislaus,1725 Las Vegas Street,Modesto,CA,No,1,7-8,7-8,50M04S09E18,2022,653.4,68.39929416639505,502.82405000158315,653.4,0.1360302757319975,88.88218216328715
50711676052633,Active,No,Traditional,Elementary,Public,Bret Harte Elementary,Modesto City Elementary,Stanislaus,909 Glenn Avenue,Modesto,CA,No,1,K-6,K-6,50M04S09E18,2022,653.4,112.95277750511337,502.82405000158315,653.4,0.22463678398986234,146.77767465897605
50711676052682,Active,No,Traditional,Elementary,Public,Fairview Elementary,Modesto City Elementary,Stanislaus,1937 West Whitmore Avenue,Modesto,CA,No,1,K-6,K-6,50M04S09E18,2022,653.4,482.46539808683497,502.82405000158315,653.4,0.9595113799455613,626.9447356564298
50711755030135,Active,No,Traditional,High School,Public,Peter Johansen High,Modesto City High,Stanislaus,641 Norseman Drive,Modesto,CA,No,1,9-12,9-12,50M03S10E29,2022,9.218402,15.649128342111538,392.92440978741456,9.218402,0.039827325440479115,0.3671442964951635
50711750121129,Active,No,Traditional,High School,Public,Joseph A. Gregori High,Modesto City High,Stanislaus,3701 Pirrone Road,Modesto,CA,No,1,9-12,9-12,50M02S08E36,2022,55.143,246.5258118088995,536.0494023872299,55.143,0.4598938282759522,25.359925372620832
50711750121129,Active,No,Traditional,High School,Public,Joseph A. Gregori High,Modesto City High,Stanislaus,3701 Pirrone Road,Modesto,CA,No,1,9-12,9-12,50M02S08E35,2022,370.953,493.16898288255527,493.16898288255703,370.953,0.9999999999999964,370.95299999999867
50711750121129,Active,No,Traditional,High School,Public,Joseph A. Gregori High,Modesto City High,Stanislaus,3701 Pirrone Road,Modesto,CA,No,1,9-12,9-12,50M02S08E34,2022,87.3378,305.8908252583595,308.43390811173975,87.3378,0.9917548531905935,86.61768701698942
50711750121129,Active,No,Traditional,High School,Public,Joseph A. Gregori High,Modesto City High,Stanislaus,3701 Pirrone Road,Modesto,CA,No,1,9-12,9-12,50M02S08E26,2022,226.3239,357.00281667431136,464.2494075991717,226.3239,0.7689892778119471,174.04065241258334
50711750121129,Active,No,Traditional,High School,Public,Joseph A. Gregori High,Modesto City High,Stanislaus,3701 Pirrone Road,Modesto,CA,No,1,9-12,9-12,50M02S08E25,2022,16.83,93.77541003882767,459.0367893280468,16.83,0.20428735173078222,3.4381561296290646
50755645030176,Active,Yes,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Oakdale Charter,Oakdale Joint Unified,Stanislaus,1235 East D Street,Oakdale,CA,Yes,2,7-12,7-12,50M02S10E13,2022,5378.544,68.29381957269885,361.5922704862131,5378.544,0.18886968872666424,1015.8439310826675
50755646052880,Active,No,Traditional,Elementary,Public,Cloverland Elementary,Oakdale Joint Unified,Stanislaus,201 East Johnson Street,Oakdale,CA,Yes,2,K-6,K-6,50M02S10E13,2022,5378.544,68.29381957269885,361.5922704862131,5378.544,0.18886968872666424,1015.8439310826675
50755640107979,Active,No,Traditional,Elementary,Public,Sierra View Elementary,Oakdale Joint Unified,Stanislaus,1323 East J Street,Oakdale,CA,No,1,K-6,K-6,50M02S10E13,2022,5378.544,313.1973339204331,361.5922704862131,5378.544,0.8661615844257234,4658.6881929434685
50755646052906,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Oakdale Junior High,Oakdale Joint Unified,Stanislaus,400 Maag Avenue,Oakdale,CA,No,1,7-8,7-8,50M02S10E13,2022,5378.544,354.68212126791366,361.5922704862131,5378.544,0.9808896655644553,5275.758225383708
50712176052922,Active,No,Traditional,Elementary,Public,Grayson Elementary,Patterson Joint Unified,Stanislaus,301 Howard Road,Westley,CA,No,1,K-5,K-5,50M04S07E27,2022,7846.74,204.53154350033154,519.4624411197811,7846.74,0.3937369236155599,3089.5512680111583
50755566052971,Active,No,Traditional,Elementary,Public,California Avenue Elementary,Riverbank Unified,Stanislaus,3800 California Avenue,Riverbank,CA,No,1,K-5,K-5,50M02S10E19,2022,12.0582,7.1896703625462814,356.60707119441946,12.0582,0.020161323045180247,0.24310926554339243
50755560112573,Active,No,Continuation School,High School,Public,Adelante High,Riverbank Unified,Stanislaus,6801 Seventh Street,Riverbank,CA,Yes,2,10-12,10-12,50M02S10E19,2022,12.0582,67.24319055255009,356.60707119441946,12.0582,0.1885638171091947,2.2737402194660916
50755566052989,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Cardozo Middle,Riverbank Unified,Stanislaus,3525 Santa Fe Street,Riverbank,CA,Yes,2,6-8,6-8,50M02S10E19,2022,12.0582,67.24319055255009,356.60707119441946,12.0582,0.1885638171091947,2.2737402194660916
50755560118810,Active,No,Traditional,Elementary,Public,Mesa Verde Elementary,Riverbank Unified,Stanislaus,4850 Mesa Drive,Oakdale,CA,No,1,K-5,K-5,50M02S10E19,2022,12.0582,311.3817422247953,356.60707119441946,12.0582,0.8731788216701747,10.5289648674633
50755560113852,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Riverbank Language Academy,Riverbank Unified,Stanislaus,2400 Stanislaus Street,Riverbank,CA,No,1,K-8,K-8,50M02S09E27,2022,2930.4,224.93874732889697,372.98560637842684,2930.4,0.6030762138865936,1767.254537173274
50755565036850,Active,No,Traditional,High School,Public,Riverbank High,Riverbank Unified,Stanislaus,6200 Claus Road,Riverbank,CA,No,1,9-12,9-12,50M02S10E19,2022,12.0582,96.0353583535137,356.60707119441946,12.0582,0.26930301194492007,3.247309578634235
50712336053011,Active,No,Traditional,Elementary,Public,Roberts Ferry Union Elementary,Roberts Ferry Union Elementary,Stanislaus,101 Roberts Ferry Road,Waterford,CA,Yes,2,K-8,K-5,50M03S12E34,2022,891,14.789045878993514,145.98604993122902,891,0.10130451427352356,90.2623222177095
50712330121525,Active,Yes,Traditional,Intermediate/Middle/Junior High,Public,Roberts Ferry Charter School Academy,Roberts Ferry Union Elementary,Stanislaus,101 Roberts Ferry Road,Waterford,CA,Yes,2,K-8,6-8,50M03S12E34,2022,891,14.789045878993514,145.98604993122902,891,0.10130451427352356,90.2623222177095
50712666106934,Active,No,Traditional,Elementary,Public,Sisk Elementary,Salida Union Elementary,Stanislaus,5337 Sugar Creek Lane,Salida,CA,No,1,K-5,K-5,50M02S08E35,2022,370.953,106.54810494430191,493.16898288255703,370.953,0.21604786319190558,80.14360299462695
50712666106934,Active,No,Traditional,Elementary,Public,Sisk Elementary,Salida Union Elementary,Stanislaus,5337 Sugar Creek Lane,Salida,CA,No,1,K-5,K-5,50M02S08E34,2022,87.3378,308.43390811173543,308.43390811173975,87.3378,0.999999999999986,87.33779999999878
50712666106934,Active,No,Traditional,Elementary,Public,Sisk Elementary,Salida Union Elementary,Stanislaus,5337 Sugar Creek Lane,Salida,CA,No,1,K-5,K-5,50M02S08E26,2022,226.3239,2.350163073749101,464.2494075991717,226.3239,0.005062285563061414,1.1457162115457553
50712666113823,Active,No,Traditional,Elementary,Public,Dena Boer,Salida Union Elementary,Stanislaus,4801 Gold Valley Road,Salida,CA,No,1,K-5,K-5,50M02S08E34,2022,87.3378,6.793808918067247,308.43390811173975,87.3378,0.022026789984472068,1.9237713783058246
50712666053037,Active,No,Traditional,Elementary,Public,Salida Elementary,Salida Union Elementary,Stanislaus,4519 Finney Road,Salida,CA,No,1,K-5,K-5,50M02S08E34,2022,87.3378,55.64676507799535,308.43390811173975,87.3378,0.18041714485501892,15.757236513918672
50712666053037,Active,No,Traditional,Elementary,Public,Salida Elementary,Salida Union Elementary,Stanislaus,4519 Finney Road,Salida,CA,No,1,K-5,K-5,50M03S08E05,2022,49.2822,77.19078551085083,564.6742198506928,49.2822,0.13669968062515955,6.736861000505239
50712666120844,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Salida Middle School - Vella Campus,Salida Union Elementary,Stanislaus,5041 Toomes Road,Salida,CA,No,1,6-8,6-8,50M02S08E34,2022,87.3378,40.648539868579874,308.43390811173975,87.3378,0.13179011386080702,11.510258606352393
50712666120844,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Salida Middle School - Vella Campus,Salida Union Elementary,Stanislaus,5041 Toomes Road,Salida,CA,No,1,6-8,6-8,50M03S08E05,2022,49.2822,293.7940736887237,564.6742198506928,49.2822,0.5202895109438619,25.64101173623759
50712826053078,Active,No,Traditional,Elementary,Public,Stanislaus Elementary,Stanislaus Union Elementary,Stanislaus,1931 Kiernan Avenue,Modesto,CA,No,1,K-6,K-6,50M02S09E31,2022,3059.595,495.24695277254443,502.45449855841684,3059.595,0.9856553263896503,3015.7061083451417
50712826053078,Active,No,Traditional,Elementary,Public,Stanislaus Elementary,Stanislaus Union Elementary,Stanislaus,1931 Kiernan Avenue,Modesto,CA,No,1,K-6,K-6,50M02S08E36,2022,55.143,395.5219679844594,536.0494023872299,55.143,0.7378461131064621,40.68704821502964
50712826053078,Active,No,Traditional,Elementary,Public,Stanislaus Elementary,Stanislaus Union Elementary,Stanislaus,1931 Kiernan Avenue,Modesto,CA,No,1,K-6,K-6,50M02S08E25,2022,16.83,11.679402507707538,459.0367893280468,16.83,0.025443282061998196,0.4282104371034296
50712820105700,Active,No,Traditional,Elementary,Public,Mary Lou Dieterich Elementary,Stanislaus Union Elementary,Stanislaus,2412 Warm Springs Drive,Modesto,CA,No,1,K-6,K-6,50M02S09E31,2022,3059.595,3.1797496633026863,502.45449855841684,3059.595,0.006328433066925759,19.362442169400715
50712820105700,Active,No,Traditional,Elementary,Public,Mary Lou Dieterich Elementary,Stanislaus Union Elementary,Stanislaus,2412 Warm Springs Drive,Modesto,CA,No,1,K-6,K-6,50M02S08E36,2022,55.143,32.036597490715764,536.0494023872299,55.143,0.05976426304748169,3.295580757227283
50712900113795,Active,No,Traditional,Elementary,Public,Crossroads Elementary,Sylvan Union Elementary,Stanislaus,5800 Saxon Way,Riverbank,CA,No,1,K-5,K-5,50M02S09E27,2022,2930.4,18.233552823348408,372.98560637842684,2930.4,0.04888540606269095,143.25379392610955
50757396053136,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Turlock Junior High,Turlock Unified,Stanislaus,3951 North Walnut Road,Turlock,CA,No,1,7-8,6-8,50M04S10E33,2022,1801.8,216.79533656945185,544.403493110659,1801.8,0.39822546936778125,717.5226507068683
50757396053169,Active,No,Traditional,Elementary,Public,Cunningham Elementary,Turlock Unified,Stanislaus,324 West Linwood Avenue,Turlock,CA,No,1,K-6,K-6,50M05S10E34,2022,8327.55,19.371275916325366,361.619763403075,8327.55,0.05356807861945701,446.0908531074592
50757395037700,Active,No,Traditional,High School,Public,Turlock High,Turlock Unified,Stanislaus,1600 East Canal Drive,Turlock,CA,No,1,9-12,9-12,50M05S11E18,2022,1603.8,52.54858771457235,539.692368566223,1603.8,0.09736766864830028,156.15826697814398
50757396053177,Active,No,Traditional,Elementary,Public,Julien Elementary,Turlock Unified,Stanislaus,1924 East Canal Drive,Turlock,CA,No,1,K-6,K-6,50M05S11E18,2022,1603.8,114.39461416944354,539.692368566223,1603.8,0.21196263062483298,339.9456669961071
50757395036884,Active,No,Continuation School,High School,Public,Roselawn High,Turlock Unified,Stanislaus,312 South Roselawn,Turlock,CA,No,1,9-12,11-12,50M05S11E30,2022,62.9795978,86.88865917666867,266.2563355771456,62.9795978,0.32633461655785984,20.55242289903123
50757395036884,Active,No,Continuation School,High School,Public,Roselawn High,Turlock Unified,Stanislaus,312 South Roselawn,Turlock,CA,No,1,9-12,11-12,50M05S11E18,2022,1603.8,407.14192288714617,539.692368566223,1603.8,0.7543962942607142,1209.9007767353335
50757390114561,Active,No,Traditional,Elementary,Public,Walnut Elementary Education Center,Turlock Unified,Stanislaus,4219 North Walnut Road,Turlock,CA,No,1,K-6,K-6,50M04S10E33,2022,1801.8,368.9199686438515,544.403493110659,1801.8,0.6776590769759488,1221.0061248952645
50757395030283,Active,No,Traditional,High School,Public,John H. Pitman High,Turlock Unified,Stanislaus,2525 West Christoffersen Parkway,Turlock,CA,No,1,9-12,9-12,50M04S10E33,2022,1801.8,406.0483998796294,544.403493110659,1801.8,0.745859284552925,1343.8892589074603
50757390108175,Active,No,Traditional,Elementary,Public,Sandra Tovar Medeiros Elementary,Turlock Unified,Stanislaus,651 West Springer Drive,Turlock,CA,No,1,K-6,K-6,50M04S10E33,2022,1801.8,174.4237313619431,544.403493110659,1801.8,0.32039421783520516,577.2863016954726
50755720117770,Active,No,Traditional,Elementary,Public,Lucille Whitehead Intermediate,Waterford Unified,Stanislaus,119 North Reinway Avenue,Waterford,CA,Yes,2,4-6,4-6,50M03S11E32,2022,95.04,289.9921364474751,351.14630620833634,95.04,0.8258441889330932,78.48823171620118
50755720117770,Active,No,Traditional,Elementary,Public,Lucille Whitehead Intermediate,Waterford Unified,Stanislaus,119 North Reinway Avenue,Waterford,CA,Yes,2,4-6,4-6,50M03S11E31,2022,128.7,15.752723154554857,464.7278433080501,128.7,0.033896663136047535,4.3625005456093175
50755720118513,Active,No,Traditional,Elementary,Public,Richard M. Moon Primary,Waterford Unified,Stanislaus,319 North Reinway Avenue,Waterford,CA,Yes,2,K-3,K-3,50M03S11E32,2022,95.04,289.9921364474751,351.14630620833634,95.04,0.8258441889330932,78.48823171620118
50755720118513,Active,No,Traditional,Elementary,Public,Richard M. Moon Primary,Waterford Unified,Stanislaus,319 North Reinway Avenue,Waterford,CA,Yes,2,K-3,K-3,50M03S11E31,2022,128.7,15.752723154554857,464.7278433080501,128.7,0.033896663136047535,4.3625005456093175
