cds_code,status,charter,ed_type,level,pb_prv_bie,school,district,county,street,city,state,stacked,stack_cnt,grades_offered,grades_served,pounds_13d_intersection
42692294233060,Active,No,Traditional,High School,Public,Lompoc High,Lompoc Unified,Santa Barbara,515 West College Avenue,Lompoc,CA,No,1,9-12,9-12,3568.2682761612787
39754996042832,Active,No,Traditional,Elementary,Public,Central Elementary,Tracy Joint Unified,San Joaquin,200 West Eaton Avenue,Tracy,CA,No,1,K-5,K-5,3560.3767815996107
50736016025753,Active,No,Traditional,Elementary,Public,Von Renner Elementary,Newman-Crows Landing Unified,Stanislaus,1388 Patchett Drive,Newman,CA,No,1,K-5,K-5,3548.9777252301637
39685856108856,Active,No,Traditional,Elementary,Public,Beckman Elementary,Lodi Unified,San Joaquin,2201 Scarborough Drive,Lodi,CA,No,1,P-6,K-6,3544.6177237568877
20651776023865,Active,No,Traditional,Elementary,Public,Alview Elementary,Alview-Dairyland Union Elementary,Madera,20513 Road 4,Chowchilla,CA,No,1,K-3,K-3,3531.640473533979
54767946108286,Active,No,Traditional,Elementary,Public,Castle Rock Elementary,Woodlake Unified,Tulare,360 North Castle Rock Street,Woodlake,CA,No,1,3-5,3-5,3527.788295172857
50711676052690,Active,No,Traditional,Elementary,Public,Franklin Elementary,Modesto City Elementary,Stanislaus,120 South Emerald Avenue,Modesto,CA,No,1,K-6,K-6,3490.828477755954
54755316054001,Active,No,Traditional,Elementary,Public,Wilson Elementary,Dinuba Unified,Tulare,305 East Kamm Avenue,Dinuba,CA,No,1,K-6,K-6,3480.7927492509207
15638426010250,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Palm Avenue Middle,Wasco Union Elementary,Kern,1017 Palm Avenue,Wasco,CA,No,1,6-8,6-8,3440.2724295029016
10621170123869,Active,No,Traditional,Elementary,Public,Roger S. Oraze Elementary,Clovis Unified,Fresno,3468 North Armstrong Avenue,Fresno,CA,No,1,K-6,K-6,3435.483412884611
15638426010268,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Thomas Jefferson Middle,Wasco Union Elementary,Kern,305 Griffith Avenue,Wasco,CA,No,1,6-8,6-8,3420.9109567065707
54720826114672,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Richgrove Elementary,Richgrove Elementary,Tulare,20812 Grove Drive,Richgrove,CA,No,1,K-8,K-8,3405.5810839439405
39685936107429,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,George McParland Elementary,Manteca Unified,San Joaquin,1601 Northgate Drive,Manteca,CA,No,1,K-8,K-8,3396.7348396291795
58105875830112,Active,Yes,Traditional,Elementary - High Combination,Public,Yuba County Career Preparatory Charter,Yuba County Office of Education,Yuba,1104 E Street,Marysville,CA,No,1,K-12,K-12,3386.4184246245245
27660356111645,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Vista Verde Middle,Greenfield Union Elementary,Monterey,1199 Elm Avenue,Greenfield,CA,No,1,7-8,7-8,3350.354992565334
56726526056147,Active,No,Traditional,Elementary,Public,Montalvo Elementary,Ventura Unified,Ventura,2050 Grand Avenue,Ventura,CA,No,1,K-5,K-5,3344.7528266621616
54721570114595,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Strathmore Elementary,Strathmore Union Elementary,Tulare,23024 Avenue 198,Strathmore,CA,Yes,2,K-8,K-8,3324.035176938845
54721576120646,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Strathmore Community Day,Strathmore Union Elementary,Tulare,19938 Road 230,Strathmore,CA,Yes,2,K-8,5-8,3324.035176938845
54720906054324,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Rockford Elementary,Rockford Elementary,Tulare,14983 Road 208,Porterville,CA,No,1,K-8,K-8,3293.052504528901
10624301036672,Active,No,Traditional,High School,Public,Selma High,Selma Unified,Fresno,3125 Wright Street,Selma,CA,No,1,9-12,9-12,3291.93369905889
50755566052971,Active,No,Traditional,Elementary,Public,California Avenue Elementary,Riverbank Unified,Stanislaus,3800 California Avenue,Riverbank,CA,No,1,K-5,K-5,3280.2234663234763
50757396053177,Active,No,Traditional,Elementary,Public,Julien Elementary,Turlock Unified,Stanislaus,1924 East Canal Drive,Turlock,CA,No,1,K-6,K-6,3275.139299543472
54768366110290,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Wilson Middle,Exeter Unified,Tulare,710 West Maple Street,Exeter,CA,No,1,6-8,6-8,3265.936216827509
10622811033950,Active,No,Traditional,High School,Public,Laton High,Laton Joint Unified,Fresno,6449 DeWoody,Laton,CA,No,1,9-12,9-12,3247.279980172506
27661426109177,Active,No,Traditional,Elementary,Public,Laurel Wood Elementary,Salinas City Elementary,Monterey,645 Larkin Street,Salinas,CA,No,1,K-6,K-6,3211.2410185949793
58727366056733,Active,No,Traditional,Elementary,Public,Covillaud Elementary,Marysville Joint Unified,Yuba,628 F Street,Marysville,CA,No,1,K-5,K-5,3208.292810459429
39685936042329,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Golden West Elementary,Manteca Unified,San Joaquin,1031 North Main Street,Manteca,CA,No,1,K-8,K-8,3177.9156693786745
54755310102707,Active,No,Traditional,Elementary,Public,John F. Kennedy Elementary,Dinuba Unified,Tulare,999 North Crawford,Dinuba,CA,Yes,2,K-6,K-6,3093.4800838373617
42692036045520,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Kermit McKenzie Intermediate,Guadalupe Union Elementary,Santa Barbara,4710 West Main Street,Guadalupe,CA,No,1,4-8,5-8,3087.978939868005
04755070433946,Active,No,Continuation School,Intermediate/Middle/Junior High - High Combination,Public,Esperanza High (Continuation),Gridley Unified,Butte,581 B Jackson Street,Gridley,CA,No,1,9-12,8-12,3061.2088033477507
54755316053995,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Washington Intermediate,Dinuba Unified,Tulare,1150 North Hayes Avenue,Dinuba,CA,Yes,2,7-8,7-8,3053.7447156836433
10624146007181,Active,No,Traditional,Elementary,Public,Madison Elementary,Sanger Unified,Fresno,2324 Cherry Street,Sanger,CA,No,1,P-6,K-6,3052.3320894078233
15635606009682,Active,No,Traditional,Elementary,Public,Lamont Elementary,Lamont Elementary,Kern,8201 Palm Avenue,Lamont,CA,No,1,K-4,K-4,3043.4380072938907
57727106066252,Active,No,Traditional,Elementary,Public,Rhoda Maxwell Elementary,Woodland Joint Unified,Yolo,50 Ashley Avenue,Woodland,CA,No,1,K-6,K-6,3037.327317501473
44697994430245,Active,Yes,Traditional,High School,Public,Diamond Technology Institute,Pajaro Valley Unified,Santa Cruz,112 Diamond Drive,Watsonville,CA,Yes,2,9-12,9-12,3027.0301338396116
44697996108146,Active,No,Traditional,Elementary,Public,Starlight Elementary,Pajaro Valley Unified,Santa Cruz,225 Hammer Drive,Watsonville,CA,Yes,2,K-5,K-5,3027.0301338396116
10624306007348,Active,No,Traditional,Elementary,Public,Woodrow Wilson Elementary,Selma Unified,Fresno,1325 Stillman Street,Selma,CA,No,1,K-6,K-6,3009.833847508771
49705996051577,Active,No,Traditional,Elementary,Public,Alexander Valley Elementary,Alexander Valley Union Elementary,Sonoma,8511 Highway 128,Healdsburg,CA,No,1,K-6,K-6,2980.7700556337836
10624146007165,Active,No,Traditional,Elementary,Public,Lincoln Elementary,Sanger Unified,Fresno,1700 14th Street,Sanger,CA,No,1,P-6,K-6,2968.0418824438675
54722566054647,Active,No,Traditional,Elementary,Public,Mineral King Elementary,Visalia Unified,Tulare,3333 East Kaweah Avenue,Visalia,CA,No,1,P-6,K-6,2930.0466165061066
56725465631619,Active,No,Traditional,High School,Public,Adolfo Camarillo High,Oxnard Union High,Ventura,4660 Mission Oaks Boulevard,Camarillo,CA,No,1,9-12,9-12,2914.3342072598407
57105790113787,Active,No,County Community School,High School,Public,Cesar Chavez Community,Yolo County Office of Education,Yolo,255 West Beamer Street,Woodland,CA,Yes,2,7-12,9-12,2897.6900477172403
57105796077275,Active,No,Special Education School,Elementary - High Combination,Public,Yolo County Special Education,Yolo County Office of Education,Yolo,285 West Beamer Street,Woodland,CA,Yes,2,K-12,K-12,2897.6900477172403
51714156053300,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Meridian Elementary,Meridian Elementary,Sutter,15898 Central Street,Meridian,CA,No,1,K-8,K-8,2863.0541987888046
30736500127472,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Jeffrey Trail Middle,Irvine Unified,Orange,155 Visions,Irvine,CA,No,1,7-8,7-8,2795.0973337998603
13631726008585,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Magnolia Elementary,Magnolia Union Elementary,Imperial,4502 Casey Road,Brawley,CA,No,1,K-8,K-8,2793.8081292355755
39685856042139,Active,No,Traditional,Elementary,Public,Lakewood Elementary,Lodi Unified,San Joaquin,1100 North Ham Lane,Lodi,CA,No,1,K-6,K-6,2786.1982160158036
10624141030824,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Community Day,Sanger Unified,Fresno,818 L Street,Sanger,CA,No,1,7-11,7-10,2679.2712855696946
43694846047336,Active,No,Traditional,Elementary,Public,Rucker Elementary,Gilroy Unified,Santa Clara,325 Santa Clara Avenue,Gilroy,CA,No,1,K-5,K-5,2624.1838999496676
50712170118927,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Walnut Grove Elementary,Patterson Joint Unified,Stanislaus,775 North Hartley Street,Patterson,CA,No,1,K-8,K-8,2623.625585188156
10624146007207,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Washington Academic Middle,Sanger Unified,Fresno,1705 Tenth Street,Sanger,CA,Yes,2,7-8,7-8,2597.646118606653
10741531095017,Active,No,Regional Occupational Center/Program,High School,Public,Valley ROP,Valley ROP,Fresno,1305 Q Street,Sanger,CA,Yes,2,9-12,No Data,2597.646118606653
24658136025779,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Plainsburg Union Elementary,Plainsburg Union Elementary,Merced,3708 South Plainsburg Road,Merced,CA,No,1,K-8,K-8,2542.9023018095677
10622656006803,Active,No,Traditional,Elementary,Public,Lincoln Elementary,Kings Canyon Joint Unified,Fresno,374 East North Avenue,Reedley,CA,No,1,P-5,K-5,2519.1977243960064
39685856042188,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Lockeford Elementary,Lodi Unified,San Joaquin,19456 North Tully Road,Lockeford,CA,No,1,K-8,K-8,2499.7040955196776
10621660129338,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Rutherford B. Gaston Sr. Middle,Fresno Unified,Fresno,1100 East Church Avenue,Fresno,CA,No,1,7-8,7-8,2481.0132207917404
48705406109136,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,B. Gale Wilson Elementary,Fairfield-Suisun Unified,Solano,3301 Cherry Hills Court,Fairfield,CA,No,1,K-8,K-8,2470.878759378566
37768510110122,Active,No,Traditional,Elementary,Public,Bonsall West Elementary,Bonsall Unified,San Diego,5050 El Mirlo Drive,Oceanside,CA,No,1,K-6,K-6,2465.194017994186
39685856116594,Active,Yes,Traditional,Elementary,Public,Aspire Vincent Shalvey Academy,Lodi Unified,San Joaquin,10038 Highway 99 East Frontage Road,Stockton,CA,No,1,K-5,K-5,2457.292017394776
39685850108209,Active,No,Traditional,Elementary,Public,Ellerth E. Larson Elementary,Lodi Unified,San Joaquin,2375 Giannoni Way,Lodi,CA,No,1,K-6,K-6,2375.703042931712
43694846047302,Active,No,Traditional,Elementary,Public,Eliot Elementary,Gilroy Unified,Santa Clara,475 Old Gilroy Street,Gilroy,CA,No,1,K-5,K-5,2357.840331410238
39685856042055,Active,No,Traditional,Elementary,Public,Davis Elementary,Lodi Unified,San Joaquin,5224 East Morada Lane,Stockton,CA,No,1,K-6,K-6,2348.302327356761
27661426026538,Active,No,Traditional,Elementary,Public,Henry F. Kammann Elementary,Salinas City Elementary,Monterey,521 Rochex Street,Salinas,CA,No,1,K-6,K-6,2344.526337863864
30736506098511,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Lakeside Middle,Irvine Unified,Orange,3 Lemongrass,Irvine,CA,No,1,7-8,7-8,2329.6858207549017
57727106056477,Active,No,Traditional,Elementary,Public,Freeman Elementary,Woodland Joint Unified,Yolo,126 North West Street,Woodland,CA,No,1,K-6,K-6,2293.9302624703296
49753586110993,Active,No,Traditional,Elementary,Public,Mattie Washburn Elementary,Windsor Unified,Sonoma,75 Pleasant Avenue,Santa Rosa,CA,No,1,K-2,K-2,2275.7145449999744
13101321330117,Active,No,Juvenile Court School,Intermediate/Middle/Junior High - High Combination,Public,Imperial County Juvenile Hall/Community,Imperial County Office of Education,Imperial,1398 Sperber Road,El Centro,CA,Yes,2,K-12,8-11,2271.2300140791244
13101326069272,Active,No,Special Education School,Elementary - High Combination,Public,Imperial County Special Education,Imperial County Office of Education,Imperial,1398 Sperber Road,El Centro,CA,Yes,2,K-12,K-12,2271.2300140791244
50712900113795,Active,No,Traditional,Elementary,Public,Crossroads Elementary,Sylvan Union Elementary,Stanislaus,5800 Saxon Way,Riverbank,CA,No,1,K-5,K-5,2266.7030081288526
10624146007157,Active,No,Traditional,Elementary,Public,John S. Wash Elementary,Sanger Unified,Fresno,6350 East Lane Avenue,Fresno,CA,No,1,P-6,K-6,2258.350323687445
27661426026595,Active,No,Traditional,Elementary,Public,Natividad Elementary,Salinas City Elementary,Monterey,1465 Modoc Avenue,Salinas,CA,No,1,K-6,K-6,2233.687349533314
39685850102640,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Millswood Middle,Lodi Unified,San Joaquin,233 North Mills Avenue,Lodi,CA,No,1,7-8,7-9,2225.5217108548886
13631230122663,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Imperial Valley Home School Academy,El Centro Elementary,Imperial,2370 Main Street,El Centro,CA,Yes,2,K-8,K-8,2224.7215790631503
13631236113658,Active,No,Traditional,Elementary,Public,Sunflower Elementary,El Centro Elementary,Imperial,2450 Main Street,El Centro,CA,Yes,2,K-6,K-6,2224.7215790631503
39685853934759,Active,No,Traditional,High School,Public,Tokay High,Lodi Unified,San Joaquin,1111 West Century Boulevard,Lodi,CA,No,1,9-12,9-12,2222.6579286077585
10624141030766,Active,Yes,Traditional,Elementary - High Combination,Public,Hallmark Charter,Sanger Unified,Fresno,2445 Ninth Street,Sanger,CA,Yes,2,K-12,K-12,2208.9487383593523
10624146117873,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Sanger Academy Charter,Sanger Unified,Fresno,2207 Ninth Street,Sanger,CA,Yes,2,K-8,K-8,2208.9487383593523
43695836098263,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Jackson Academy of Music and Math (JAMM),Morgan Hill Unified,Santa Clara,2700 Fountain Oaks Drive,Morgan Hill,CA,No,1,K-8,K-8,2201.647547445035
50712826067250,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Prescott Junior High,Stanislaus Union Elementary,Stanislaus,2243 West Rumble Road,Modesto,CA,No,1,7-8,7-8,2201.5117385647154
42691206045991,Active,No,Traditional,Intermediate/Middle/Junior High,Public,El Camino Junior High,Santa Maria-Bonita,Santa Barbara,219 West El Camino,Santa Maria,CA,No,1,7-8,7-8,2175.623181101249
20652430110965,Active,No,Traditional,High School,Public,Madera South High,Madera Unified,Madera,755 West Pecan Avenue,Madera,CA,Yes,3,9-12,9-12,2145.877103455662
20652432035640,Active,No,Alternative School of Choice,High School,Public,Furman (Duane E.) High (Independent Study Program),Madera Unified,Madera,955 West Pecan Avenue,Madera,CA,Yes,3,K-12,9-12,2145.877103455662
20652436107122,Active,No,Traditional,Elementary,Public,Alpha Elementary,Madera Unified,Madera,900 Stadium Road,Madera,CA,Yes,3,K-6,K-6,2145.873851160146
51714646053441,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Tierra Buena Elementary,Yuba City Unified,Sutter,1794 Villa Avenue,Yuba City,CA,No,1,K-8,K-8,2129.387006580535
58727440114652,Active,No,Traditional,Elementary,Public,Cobblestone Elementary,Plumas Lake Elementary,Yuba,1718 Churchill Way,Plumas Lake,CA,No,1,K-5,K-5,2103.68679371097
10622656006829,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Navelencia Middle,Kings Canyon Joint Unified,Fresno,22620 East Wahtoke Avenue,Reedley,CA,No,1,6-8,6-8,2081.914540236039
27661596058762,Active,No,Traditional,Intermediate/Middle/Junior High,Public,El Sausal Middle,Salinas Union High,Monterey,1155 East Alisal Street,Salinas,CA,No,1,7-8,7-8,2073.4934484267305
15638591530351,Active,No,Continuation School,High School,Public,Wasco Independence High,Wasco Union High,Kern,1445 Poso Drive,Wasco,CA,No,1,9-12,9-12,2070.321131570497
50105040131235,Active,No,County Community School,Intermediate/Middle/Junior High - High Combination,Public,John B Allard,Stanislaus County Office of Education,Stanislaus,3113 Mitchell Road,Ceres,CA,No,1,6-12,6-12,2055.977669496433
20102072030229,Active,Yes,County Community School,Intermediate/Middle/Junior High - High Combination,Public,Pioneer Technical Center,Madera County Superintendent of Schools,Madera,28261 Avenue 14,Madera,CA,No,1,P-12,7-12,2044.1594171954764
51714645130125,Active,Yes,Traditional,Elementary - High Combination,Public,Yuba City Charter,Yuba City Unified,Sutter,256 Wilbur Avenue,Yuba City,CA,No,1,K-12,K-12,2037.359758488191
39685936109532,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Stella Brockman Elementary,Manteca Unified,San Joaquin,763 Silverado Drive,Manteca,CA,No,1,K-8,K-8,2037.1642733445947
17769761737006,Active,No,Traditional,High School,Public,Upper Lake High,Upper Lake Unified,Lake,675 Clover Valley Road,Upper Lake,CA,No,1,9-12,9-12,2028.7192087922917
10621666088546,Active,No,Traditional,Elementary,Public,King Elementary,Fresno Unified,Fresno,1001 East Florence Avenue,Fresno,CA,No,1,K-6,K-6,2028.5109919526794
50710430133827,Active,No,Special Education School,High School,Public,Ceres Special Education,Ceres Unified,Stanislaus,2503 Lawrence Street,Ceres,CA,Yes,3,K-12,12,1977.2205827056102
50710435030200,Active,No,Continuation School,High School,Public,Argus High (Continuation),Ceres Unified,Stanislaus,2555 Lawrence Street,Ceres,CA,Yes,3,9-12,10-12,1977.2205827056102
50710436052450,Active,No,Traditional,Elementary,Public,Walter White Elementary,Ceres Unified,Stanislaus,2904 Sixth Street,Ceres,CA,Yes,3,K-6,K-6,1977.2205827056102
