cds_code,status,charter,ed_type,level,pb_prv_bie,school,district,county,street,city,state,stacked,stack_cnt,grades_offered,grades_served,pounds_chloropicrin_intersection
56725465634761,Active,No,Traditional,High School,Public,Rio Mesa High,Oxnard Union High,Ventura,545 Central Avenue,Oxnard,CA,No,1,9-12,9-12,855502.7119339858
56105615630223,Active,No,Juvenile Court School,High School,Public,Providence,Ventura County Office of Education,Ventura,4333 Vineyard Avenue,Oxnard,CA,No,1,K-12,9-12,575532.6623817709
56725120118265,Active,No,Traditional,Elementary,Public,Ocean View Early Education,Ocean View,Ventura,4600 Olds Road,Oxnard,CA,Yes,3,P,K,493467.6554659623
56725126055172,Active,No,Traditional,Elementary,Public,Mar Vista Elementary,Ocean View,Ventura,2382 Etting Road,Oxnard,CA,Yes,3,K-5,K-5,493467.6554659623
56725126084891,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Ocean View Junior High,Ocean View,Ventura,4300 Olds Road,Oxnard,CA,Yes,3,6-8,6-8,493467.6554659623
56725386100333,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Lemonwood Elementary,Oxnard,Ventura,2001 San Mateo Place,Oxnard,CA,No,1,K-8,K-8,460327.92833666044
27661916102925,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Gavilan View Middle,Santa Rita Union Elementary,Monterey,18250 Vab Buren Avenue,Salinas,CA,No,1,6-8,6-8,459165.9643261482
56725616055511,Active,No,Traditional,Elementary,Public,Rio Plaza Elementary,Rio Elementary,Ventura,600 Simon Way,Oxnard,CA,No,1,K-5,K-5,448586.04989115393
42693100102285,Active,No,Traditional,High School,Public,Pioneer Valley High,Santa Maria Joint Union High,Santa Barbara,675 Panther Drive,Santa Maria,CA,No,1,9-12,9-12,447008.81287310895
56725126055180,Active,No,Traditional,Elementary,Public,Tierra Vista Elementary,Ocean View,Ventura,2001 Sanford Street,Oxnard,CA,No,1,K-5,K-5,424853.55781517987
27661910122911,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Bolsa Knolls Middle,Santa Rita Union Elementary,Monterey,1031 Rogge Road,Salinas,CA,No,1,6-8,6-8,415404.12261851615
44697996049753,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Pajaro Middle,Pajaro Valley Unified,Monterey,250 Salinas Road,Watsonville,CA,No,1,6-8,6-8,405876.39833692816
56725465634548,Active,No,Traditional,High School,Public,Oxnard High,Oxnard Union High,Ventura,3400 West Gonzales Road,Oxnard,CA,No,1,9-12,9-12,394104.0653429414
56725616055495,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Rio del Valle Middle,Rio Elementary,Ventura,3100 Rose Avenue,Oxnard,CA,No,1,6-8,6-8,388471.83467487874
56725460136804,Active,No,Alternative School of Choice,Intermediate/Middle/Junior High,Public,Oxnard Middle College High,Oxnard Union High,Ventura,4000 South Rose Avenue,Oxnard,CA,No,1,9-12,9-10,386386.294455157
42691206045975,Active,No,Traditional,Elementary,Public,Arellanes (Don Juan Bautista) Elementary,Santa Maria-Bonita,Santa Barbara,1890 Sandalwood Drive,Santa Maria,CA,Yes,2,K-6,K-6,379439.0604652609
42691206119820,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Arellanes Junior High,Santa Maria-Bonita,Santa Barbara,1890 Sandalwood Drive,Santa Maria,CA,Yes,2,7-8,7-8,379439.0604652609
44697996108138,Active,No,Traditional,Elementary,Public,Ohlone Elementary,Pajaro Valley Unified,Monterey,21 Bay Farms Road,Watsonville,CA,No,1,K-5,K-5,378705.6866882701
27661916026652,Active,No,Traditional,Elementary,Public,La Joya Elementary,Santa Rita Union Elementary,Monterey,55 Rogge Road,Salinas,CA,No,1,K-5,K-5,376523.42509143264
42691206045272,Active,No,Traditional,Elementary,Public,Bonita Elementary,Santa Maria-Bonita,Santa Barbara,2715 West Main Street,Santa Maria,CA,No,1,K-6,K-6,374611.45662006736
34322765637780,Active,No,Youth Authority School,High School,Public,Mary B. Perry High,California Education Authority (CEA) Headquarters,Ventura,3100 Wright Road,Camarillo,CA,No,1,9-12,9-12,373836.943081448
56724705630363,Active,Yes,Traditional,Elementary - High Combination,Public,Golden Valley Charter,Mesa Union Elementary,Ventura,"3585 Maple Street, Suite 101",Ventura,CA,No,1,K-12,K-12,367098.0729035543
27661590136697,Active,No,Traditional,High School,Public,Rancho San Juan High,Salinas Union High,Monterey,1100 Rogge Road,Salinas,CA,No,1,9-12,9-12,355924.84952236473
27659610127456,Active,No,Traditional,Elementary,Public,Monte Bella Elementary,Alisal Union,Monterey,1300 Tuscany Boulevard,Salinas,CA,No,1,K-6,K-6,348587.04890285805
42691200139824,Active,No,Traditional,Elementary,Public,Bill Libbon Elementary,Santa Maria-Bonita,Santa Barbara,750 Meehan Street,Santa Maria,CA,No,1,K-6,No Data,328108.33941927634
56725386055370,Active,No,Traditional,Elementary,Public,Rose Avenue Elementary,Oxnard,Ventura,220 South Driskill Street,Oxnard,CA,No,1,K-5,K-5,320322.3485552778
56725380119412,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Juan Lagunas Soria Elementary,Oxnard,Ventura,3101 Dunkirk Drive,Oxnard,CA,No,1,K-8,K-8,309599.01704880426
56725126055164,Active,No,Traditional,Elementary,Public,Laguna Vista Elementary,Ocean View,Ventura,5084 Etting Road,Oxnard,CA,No,1,K-5,K-5,307057.8058096539
40687590110486,Active,No,Traditional,Elementary,Public,Lange (Dorothea) Elementary,Lucia Mar Unified,San Luis Obispo,1661 Via Alta Mesa,Nipomo,CA,No,1,K-6,K-6,303021.4785733266
27661916026660,Active,No,Traditional,Elementary,Public,Santa Rita Elementary,Santa Rita Union Elementary,Monterey,2014 South Santa Rita Street,Salinas,CA,No,1,K-5,K-5,300293.51368963235
42691200102863,Active,No,Traditional,Elementary,Public,Liberty Elementary,Santa Maria-Bonita,Santa Barbara,1300 West Sonya Lane,Santa Maria,CA,No,1,K-6,K-6,299635.40161615604
42691206046049,Active,No,Traditional,Elementary,Public,Oakley (Calvin C.) Elementary,Santa Maria-Bonita,Santa Barbara,1120 West Harding Street,Santa Maria,CA,No,1,K-6,K-6,276600.3512939223
27659616025985,Active,No,Traditional,Elementary,Public,Bardin Elementary,Alisal Union,Monterey,425 Bardin Road,Salinas,CA,No,1,K-6,K-6,243617.3654237253
27659616117691,Active,No,Traditional,Elementary,Public,Oscar F. Loya Elementary,Alisal Union,Monterey,1505 Cougar Drive,Salinas,CA,No,1,K-6,K-6,238969.10402898522
37684520118430,Active,No,Alternative School of Choice,High School,Public,Mission Vista High,Vista Unified,San Diego,1306 Melrose Drive,Oceanside,CA,No,1,9-12,9-12,223570.03259973682
27661592730109,Active,No,Traditional,High School,Public,Alisal High,Salinas Union High,Monterey,777 Williams Road,Salinas,CA,No,1,9-12,9-12,223516.4873686095
56725610112631,Active,No,Traditional,Elementary,Public,Rio Del Mar,Rio Elementary,Ventura,3150 Thames River,Oxnard,CA,No,1,K-5,K-5,220972.78088909658
44697996117253,Active,No,Traditional,Elementary,Public,Ann Soldo Elementary,Pajaro Valley Unified,Santa Cruz,1140 Menasco Drive,Watsonville,CA,No,1,K-5,K-5,219769.78244800185
42691206107007,Active,No,Traditional,Elementary,Public,Battles (Washington) Elementary,Santa Maria-Bonita,Santa Barbara,605 East Battles Road,Santa Maria,CA,No,1,K-6,K-6,202761.29763559316
56726526056055,Active,No,Traditional,Elementary,Public,Blanche Reynolds Elementary,Ventura Unified,Ventura,450 Valmore Avenue,Ventura,CA,Yes,2,K-5,K-5,196881.88965685148
56726526115687,Active,No,Alternative School of Choice,Elementary - Intermediate/Middle/Junior High Combination,Public,Homestead (Alternative),Ventura Unified,Ventura,450 Valmore Avenue,Ventura,CA,Yes,2,K-8,1-8,196881.88965685148
27661592730166,Active,No,Traditional,High School,Public,Everett Alvarez High,Salinas Union High,Monterey,1900 Independence Boulevard,Salinas,CA,No,1,9-12,9-12,195569.41507674605
56725380100362,Active,No,Traditional,Elementary,Public,Thurgood Marshall Elementary,Oxnard,Ventura,2900 Thurgood Marshall Drive,Oxnard,CA,No,1,K-8,K-7,194411.040985272
44697994437901,Active,No,Traditional,High School,Public,Watsonville High,Pajaro Valley Unified,Santa Cruz,250 East Beach Street,Watsonville,CA,No,1,9-12,9-12,191232.56306455072
56725616055529,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Rio Real Elementary,Rio Elementary,Ventura,1140 Kenney Street,Oxnard,CA,No,1,K-8,K-8,185668.22727618853
56724626055057,Active,No,Traditional,Elementary,Public,Fred L. Williams Elementary,Hueneme Elementary,Ventura,4300 Anchorage Street,Oxnard,CA,No,1,K-5,K-5,184715.1063720042
44697996112841,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Lakeview Middle,Pajaro Valley Unified,Santa Cruz,2350 East Lake Avenue,Watsonville,CA,No,1,6-8,6-8,183646.08654252617
27660766026140,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Lagunita Elementary,Lagunita Elementary,Monterey,975 San Juan Grade Road,Salinas,CA,No,1,K-8,K-8,169624.42497898123
42691206046015,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Fesler (Isaac) Junior High,Santa Maria-Bonita,Santa Barbara,1100 East Fesler Street,Santa Maria,CA,No,1,7-8,7-8,165439.53894092666
56726525637814,Active,No,Traditional,High School,Public,Ventura Adult and Continuing Education,Ventura Unified,Ventura,5200 Valentine Road,Ventura,CA,No,1,Adult,12,164657.79805819382
56726526056105,Active,No,Traditional,Elementary,Public,Junipero Serra Elementary,Ventura Unified,Ventura,8880 Halifax Street,Ventura,CA,No,1,K-5,K-5,164380.2401810192
56725386110738,Active,No,Traditional,Elementary,Public,Emilie Ritchen Elementary,Oxnard,Ventura,2200 Cabrillo Way,Oxnard,CA,No,1,K-5,K-5,164051.64668806895
56725610113977,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Rio Vista Middle,Rio Elementary,Ventura,3050 Thames River Drive,Oxnard,CA,No,1,6-8,6-8,163139.3511434867
42691206109268,Active,No,Traditional,Elementary,Public,Ontiveros (Juan Pacifico) Elementary,Santa Maria-Bonita,Santa Barbara,930 West Rancho Verde,Santa Maria,CA,No,1,K-6,K-6,159431.7508141833
42691200131623,Active,No,Traditional,Elementary,Public,Jiménez Roberto and Dr. Francisco Elementary,Santa Maria-Bonita,Santa Barbara,1970 South Biscayne Street,Santa Maria,CA,No,1,K-7,K-6,158286.09919625556
44697996049803,Active,No,Traditional,Elementary,Public,T. S. MacQuiddy Elementary,Pajaro Valley Unified,Santa Cruz,330 Martinelli Street,Watsonville,CA,No,1,K-5,K-5,156040.6079924597
44697994437794,Active,No,Continuation School,High School,Public,Renaissance High Continuation,Pajaro Valley Unified,Santa Cruz,11 Spring Valley Road,La Selva Beach,CA,No,1,9-12,10-12,154895.21445767145
44697996049720,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Linscott Charter,Pajaro Valley Unified,Santa Cruz,220 Elm Street,Watsonville,CA,No,1,K-8,K-8,153838.91782233745
42691206046031,Active,No,Traditional,Elementary,Public,Miller (Isaac) Elementary,Santa Maria-Bonita,Santa Barbara,410 East Camino Colegio,Santa Maria,CA,No,1,K-6,K-6,149093.4528206221
27659616025977,Active,No,Traditional,Elementary,Public,Alisal Community,Alisal Union,Monterey,1437 Del Monte Avenue,Salinas,CA,No,1,K-6,K-6,144519.27266677393
47736846050843,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Butte Valley Elementary,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,No,1,K-8,K-8,142713.40362194247
27661426066963,Active,No,Traditional,Elementary,Public,University Park Elementary,Salinas City Elementary,Monterey,833 West Acacia Street,Salinas,CA,No,1,K-6,K-6,134701.39912095986
27659616115232,Active,No,Traditional,Elementary,Public,Creekside Elementary,Alisal Union,Monterey,1770 Kittery Street,Salinas,CA,No,1,K-6,K-6,129108.4372780808
42693104234613,Active,No,Traditional,High School,Public,Ernest Righetti High,Santa Maria Joint Union High,Santa Barbara,941 East Foster Road,Santa Maria,CA,No,1,9-12,9-12,126862.91237794443
27659616109466,Active,No,Traditional,Elementary,Public,John E. Steinbeck Elementary,Alisal Union,Monterey,1714 Burlington Drive,Salinas,CA,No,1,K-6,K-6,126244.3516360443
56726526056212,Active,No,Traditional,Elementary,Public,Sheridan Way Elementary,Ventura Unified,Ventura,573 Sheridan Way,Ventura,CA,No,1,K-5,K-5,125699.52262447751
44697996049712,Active,No,Traditional,Elementary,Public,Hall District Elementary,Pajaro Valley Unified,Monterey,300 Sill Road,Watsonville,CA,No,1,K-5,K-5,125165.88772637688
44697990117804,Active,Yes,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Ceiba College Preparatory Academy,Pajaro Valley Unified,Santa Cruz,260 West Riverside Drive,Watsonville,CA,No,1,6-12,6-12,119830.17587292462
56725616118061,Active,No,Traditional,Elementary,Public,Rio Rosales,Rio Elementary,Ventura,1001 Kohala Street,Oxnard,CA,No,1,K-5,K-5,118917.5296472177
27738252730125,Active,No,Alternative School of Choice,Elementary - High Combination,Public,North Monterey County Center for Independent Study,North Monterey County Unified,Monterey,17500 Pesante Road,Salinas,CA,Yes,2,K-12,K-12,116963.26403848812
27738252730141,Active,No,Continuation School,High School,Public,Central Bay High (Continuation),North Monterey County Unified,Monterey,17500 Pesante Road,Salinas,CA,Yes,2,9-12,10-12,116963.26403848812
44697994430229,Active,Yes,Traditional,Elementary - High Combination,Public,Pacific Coast Charter,Pajaro Valley Unified,Santa Cruz,294 Green Valley Road,Watsonville,CA,No,1,K-12,1-12,116839.29929098986
42691200102855,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Kunst (Tommie) Junior High,Santa Maria-Bonita,Santa Barbara,930 Hidden Pines Way,Santa Maria,CA,No,1,7-8,7-8,115954.01846303932
56725386107551,Active,No,Traditional,Elementary,Public,Christa McAuliffe Elementary,Oxnard,Ventura,3300 West Via Marina Avenue,Oxnard,CA,No,1,K-5,K-5,114589.30980653767
42691200102848,Active,No,Traditional,Elementary,Public,Sanchez (David J.) Elementary,Santa Maria-Bonita,Santa Barbara,804 West Liberty Street,Santa Maria,CA,No,1,K-6,K-6,114440.0036987879
44697996049688,Active,No,Traditional,Intermediate/Middle/Junior High,Public,E. A. Hall Middle,Pajaro Valley Unified,Santa Cruz,201 Brewington Avenue,Watsonville,CA,Yes,2,6-8,6-8,112955.78519248293
44772480138909,Active,Yes,Traditional,Elementary,Public,Watsonville Prep,SBE - Watsonville Prep,Santa Cruz,201 Brewington Avenue,Watsonville,CA,Yes,2,K-8,K-2,112844.52777597561
56725465631742,Active,No,Traditional,High School,Public,Channel Islands High,Oxnard Union High,Ventura,1400 Raiders Way,Oxnard,CA,No,1,9-12,9-12,111175.08115297245
27738256026413,Active,No,Traditional,Elementary,Public,Elkhorn Elementary,North Monterey County Unified,Monterey,2235 Elkhorn Road,Castroville,CA,No,1,K-6,K-6,109156.18495638909
42691206046007,Active,No,Traditional,Elementary,Public,Fairlawn Elementary,Santa Maria-Bonita,Santa Barbara,120 North Mary Drive,Santa Maria,CA,No,1,K-6,K-6,104884.41002955366
42692290100651,Active,No,Alternative School of Choice,Elementary - Intermediate/Middle/Junior High Combination,Public,Mission Valley,Lompoc Unified,Santa Barbara,1301 North A Street,Lompoc,CA,Yes,2,K-8,K-8,104632.55694573178
42692296045629,Active,No,Traditional,Elementary,Public,La Honda STEAM Academy,Lompoc Unified,Santa Barbara,1213 North A Street,Lompoc,CA,Yes,2,K-6,K-6,104632.55694573178
27660276026108,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Graves Elementary,Graves Elementary,Monterey,15 McFadden Road,Salinas,CA,No,1,K-8,K-8,102534.97501293906
56726526056170,Active,No,Traditional,Elementary,Public,Pierpont Elementary,Ventura Unified,Ventura,1254 Marthas Vineyard Court,Ventura,CA,No,1,K-5,K-5,98857.18036714452
56725610137018,Active,No,Traditional,Elementary,Public,Rio del Sol,Rio Elementary,Ventura,3001 North Ventura Road,Oxnard,CA,No,1,K-8,K-7,98781.01248836385
56725530110502,Active,No,Traditional,Elementary,Public,Rancho Rosal Elementary,Pleasant Valley,Ventura,3535 Village at the Park Drive,Camarillo,CA,No,1,K-5,K-5,98637.3608620879
27661916120224,Active,No,Traditional,Elementary,Public,McKinnon,Santa Rita Union Elementary,Monterey,2100 McKinnon,Salinas,CA,No,1,K-5,K-5,96846.74204019002
44697996049746,Active,No,Traditional,Elementary,Public,Mintie White Elementary,Pajaro Valley Unified,Santa Cruz,515 Palm Avenue,Watsonville,CA,No,1,K-5,K-5,95174.68554893832
44697996049639,Active,No,Traditional,Elementary,Public,Amesti Elementary,Pajaro Valley Unified,Santa Cruz,25 Amesti Road,Watsonville,CA,No,1,K-5,K-5,92664.17459703471
42691206046064,Active,No,Traditional,Elementary,Public,Bruce (Robert) Elementary,Santa Maria-Bonita,Santa Barbara,601 West Alvin Avenue,Santa Maria,CA,No,1,K-6,K-6,89751.73771157496
42692606045736,Active,No,Traditional,Elementary,Public,Alice Shaw Elementary,Orcutt Union Elementary,Santa Barbara,759 Dahlia Place,Santa Maria,CA,No,1,K-6,K-6,89504.50686287157
56726526097034,Active,No,Traditional,Elementary,Public,Portola Elementary,Ventura Unified,Ventura,6700 Eagle Street,Ventura,CA,No,1,K-5,K-5,87385.15823475775
27738256026447,Active,No,Traditional,Elementary,Public,Prunedale Elementary,North Monterey County Unified,Monterey,17719 Pesante Road,Salinas,CA,No,1,K-6,K-6,87137.92437670159
27661426026579,Active,No,Traditional,Elementary,Public,Mission Park Elementary,Salinas City Elementary,Monterey,403 West Acacia Street,Salinas,CA,No,1,K-6,K-6,86464.93226404843
27661596118129,Active,No,Traditional,Intermediate/Middle/Junior High,Public,La Paz Middle,Salinas Union High,Monterey,1300 North Sanborn Road,Salinas,CA,No,1,7-8,7-8,84547.67571112372
27661910107391,Active,No,Traditional,Elementary,Public,New Republic Elementary,Santa Rita Union Elementary,Monterey,636 Arcadia Way,Salinas,CA,No,1,K-5,K-5,83585.76415269001
56726525630272,Active,No,Continuation School,High School,Public,Pacific High,Ventura Unified,Ventura,501 College Drive,Ventura,CA,No,1,9-12,9-12,83563.48037769327
27659616113542,Active,No,Traditional,Elementary,Public,Cesar E. Chavez Elementary,Alisal Union,Monterey,1225 Towt Street,Salinas,CA,No,1,K-6,K-6,83321.4048480641
44104470136572,Active,Yes,Traditional,High School,Public,Santa Cruz County Career Advancement Charter,Santa Cruz County Office of Education,Santa Cruz,229 Green Valley Road,Freedom,CA,No,1,12,12,81993.34997448469
42691206045959,Active,No,Traditional,Elementary,Public,Adam (William Laird) Elementary,Santa Maria-Bonita,Santa Barbara,500 West Windsor,Santa Maria,CA,No,1,K-6,K-6,81947.28805942857
42693104236030,Active,No,Traditional,High School,Public,Santa Maria High,Santa Maria Joint Union High,Santa Barbara,901 South Broadway,Santa Maria,CA,No,1,9-12,9-12,80572.8272505412
56726526056147,Active,No,Traditional,Elementary,Public,Montalvo Elementary,Ventura Unified,Ventura,2050 Grand Avenue,Ventura,CA,No,1,K-5,K-5,71504.6973432645
42692296045645,Active,No,Traditional,Elementary,Public,Leonora Fillmore Elementary,Lompoc Unified,Santa Barbara,1211 East Pine Avenue,Lompoc,CA,No,1,K-6,K-6,70644.35643393753
27662256026694,Active,No,Traditional,Elementary,Public,Spreckels Elementary,Spreckels Union Elementary,Monterey,Fourth Street and Hatton Avenue,Spreckels,CA,No,1,K-5,K-5,69514.58605047814
27738252730034,Active,No,Traditional,High School,Public,North Monterey County High,North Monterey County Unified,Monterey,13990 Castroville Boulevard,Castroville,CA,No,1,9-12,9-12,68401.62698069231
44697996049829,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Alianza Charter,Pajaro Valley Unified,Santa Cruz,115 Casserly Road,Watsonville,CA,Yes,2,K-8,K-8,68084.99403613596
44697996119077,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Watsonville Charter School of the Arts,Pajaro Valley Unified,Santa Cruz,"115 Casserly Road, West Campus",Watsonville,CA,Yes,2,K-8,K-8,68084.99403613596
56725386055321,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Cesar E. Chavez Elementary,Oxnard,Ventura,301 North Marquita Street,Oxnard,CA,No,1,K-8,K-8,67543.84304646078
27659616101802,Active,No,Traditional,Elementary,Public,Frank Paul Elementary,Alisal Union,Monterey,1300 Rider Avenue,Salinas,CA,No,1,K-6,K-6,66986.9337385683
27661426026553,Active,No,Traditional,Elementary,Public,Loma Vista Elementary,Salinas City Elementary,Monterey,757 Sausal Drive,Salinas,CA,No,1,K-6,K-6,65776.16557607835
56725460125674,Active,No,Alternative School of Choice,High School,Public,Condor High,Oxnard Union High,Ventura,1101 West Second Street,Oxnard,CA,No,1,9-12,9-12,65409.00236565454
42692606045744,Active,No,Traditional,Elementary,Public,Ralph Dunlap Elementary,Orcutt Union Elementary,Santa Barbara,1220 Oak Knoll Road,Santa Maria,CA,No,1,K-6,K-6,65044.42411372297
56725386055313,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Fremont Academy of Environmental Science & Innovative Design,Oxnard,Ventura,1130 North M Street,Oxnard,CA,No,1,6-8,6-8,64332.42368315757
44697996049704,Active,No,Traditional,Elementary,Public,H. A. Hyde Elementary,Pajaro Valley Unified,Santa Cruz,125 Alta Vista Street,Watsonville,CA,No,1,K-5,K-5,62305.614333553334
40687596043095,Active,No,Traditional,Elementary,Public,Oceano Elementary,Lucia Mar Unified,San Luis Obispo,1551 17th Street,Oceano,CA,No,1,K-6,K-6,60881.335459602444
56725386055362,Active,No,Traditional,Elementary,Public,Ramona Elementary,Oxnard,Ventura,804 Cooper Road,Oxnard,CA,No,1,K-5,K-5,59558.50002982415
47736844730081,Active,No,Continuation School,Intermediate/Middle/Junior High,Public,Cascade High,Butte Valley Unified,Siskiyou,615 West Third,Dorris,CA,Yes,3,9-12,9-10,57780.41270847538
47736844731253,Active,No,Traditional,High School,Public,Butte Valley High,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,Yes,3,9-12,9-12,57780.41270847538
47736846114607,Active,No,Community Day School,Elementary - Intermediate/Middle/Junior High Combination,Public,Picard Community Day Elementary,Butte Valley Unified,Siskiyou,615 West Third Street,Dorris,CA,Yes,3,K-8,1-8,57780.41270847538
56725386055289,Active,No,Traditional,Elementary,Public,Elm Street Elementary,Oxnard,Ventura,450 East Elm Street,Oxnard,CA,No,1,K-5,K-5,57755.662083243864
40687596043053,Active,No,Traditional,Elementary,Public,Harloe Elementary,Lucia Mar Unified,San Luis Obispo,901 Fair Oaks Avenue,Arroyo Grande,CA,No,1,K-6,K-6,57338.69197755184
35752596049654,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Aromas,Aromas - San Juan Unified,Monterey,365 Vega Street,Aromas,CA,No,1,K-8,K-8,56879.0513993268
56726526056238,Active,No,Traditional,Elementary,Public,Will Rogers Elementary,Ventura Unified,Ventura,316 Howard Street,Ventura,CA,No,1,K-5,K-5,56598.05646779176
27661596058770,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Washington Middle,Salinas Union High,Monterey,560 Iverson Street,Salinas,CA,No,1,7-8,7-8,56327.46704706839
44697996049670,Active,No,Traditional,Elementary,Public,Calabasas Elementary,Pajaro Valley Unified,Santa Cruz,202 Calabasas Road,Watsonville,CA,No,1,K-6,K-6,55661.93835352158
27738256026397,Active,No,Traditional,Elementary,Public,Castroville Elementary,North Monterey County Unified,Monterey,11161 Merritt Street,Castroville,CA,No,1,K-6,K-6,55445.506960357605
56725465631619,Active,No,Traditional,High School,Public,Adolfo Camarillo High,Oxnard Union High,Ventura,4660 Mission Oaks Boulevard,Camarillo,CA,No,1,9-12,9-12,54795.1761792836
40687596043079,Active,No,Traditional,Elementary,Public,Fairgrove Elementary,Lucia Mar Unified,San Luis Obispo,2101 The Pike,Grover Beach,CA,No,1,K-6,K-6,50987.86808621802
56726526056063,Active,No,Traditional,Elementary,Public,E. P. Foster Elementary,Ventura Unified,Ventura,20 Pleasant Place,Ventura,CA,No,1,K-5,K-5,50931.41474392391
27738256026421,Active,No,Traditional,Intermediate/Middle/Junior High,Public,North Monterey County Middle,North Monterey County Unified,Monterey,10301 Seymour Street,Castroville,CA,No,1,7-8,7-8,48886.60143899094
56724626055081,Active,No,Traditional,Elementary,Public,Julien Hathaway Elementary,Hueneme Elementary,Ventura,405 East Dollie Street,Oxnard,CA,No,1,K-5,K-5,48675.44870017537
40687594030557,Active,No,Traditional,High School,Public,Arroyo Grande High,Lucia Mar Unified,San Luis Obispo,495 Valley Road,Arroyo Grande,CA,No,1,8-12,9-12,45319.87216405747
44697990105858,Active,No,Traditional,High School,Public,Pajaro Valley High,Pajaro Valley Unified,Santa Cruz,500 Harkins Slough Road,Watsonville,CA,No,1,9-12,9-12,44844.73610697501
42692036045512,Active,No,Traditional,Elementary,Public,Mary Buren Elementary,Guadalupe Union Elementary,Santa Barbara,1050 Peralta Street,Guadalupe,CA,No,1,P-4,K-4,44137.55754493371
27661426026587,Active,No,Traditional,Elementary,Public,Monterey Park Elementary,Salinas City Elementary,Monterey,410 San Miguel Avenue,Salinas,CA,No,1,K-6,K-6,42543.430512879975
37684526110407,Active,No,Traditional,Elementary,Public,Mission Meadows Elementary,Vista Unified,San Diego,5657 Spur Avenue,Oceanside,CA,No,1,K-5,K-5,39957.25221289475
27661596110753,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Harden Middle,Salinas Union High,Monterey,1561 McKinnon Street,Salinas,CA,No,1,7-8,7-8,39450.650173230904
56105616069231,Active,No,Special Education School,Elementary - High Combination,Public,Ventura County Special Education,Ventura County Office of Education,Ventura,5250 Adolfo Road,Camarillo,CA,No,1,P-12,K-12,38147.76750634983
56105610135798,Active,No,Special Education School,Elementary - High Combination,Public,Triton Academy,Ventura County Office of Education,Ventura,5250 Adolfo Road,Camarillo,CA,No,1,3-12,3-12,37430.662260154204
56724706055123,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Mesa Elementary,Mesa Union Elementary,Ventura,3901 North Mesa School Road,Somis,CA,No,1,K-8,K-8,36762.24255575486
44697996049662,Active,No,Traditional,Elementary,Public,Bradley Elementary,Pajaro Valley Unified,Santa Cruz,321 Corralitos Road,Watsonville,CA,No,1,K-6,K-6,35482.194682615445
39685933935111,Active,No,Continuation School,High School,Public,Calla High,Manteca Unified,San Joaquin,130 South Austin Road,Manteca,CA,No,1,9-12,11-12,34889.36101779411
27102720116491,Active,Yes,County Community School,High School,Public,Open Door Charter,Monterey County Office of Education,Monterey,901 Blanco Circle,Salinas,CA,Yes,3,9-12,No Data,33789.71525770954
27102722730232,Active,Yes,Traditional,Elementary - High Combination,Public,Monterey County Home Charter,Monterey County Office of Education,Monterey,901 Blanco Circle,Salinas,CA,Yes,3,K-12,K-12,33789.71525770954
27102726069512,Active,No,Special Education School,Elementary - High Combination,Public,Monterey County Special Education,Monterey County Office of Education,Monterey,901 Blanco Circle,Salinas,CA,Yes,3,K-12,K-12,33789.71525770954
56726526062145,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Anacapa Middle,Ventura Unified,Ventura,100 South Mills Road,Ventura,CA,No,1,6-8,6-8,33001.477458355075
42691206046023,Active,No,Traditional,Elementary,Public,Tunnell (Martin Luther) Elementary,Santa Maria-Bonita,Santa Barbara,1248 East Dena Way,Santa Maria,CA,No,1,K-6,K-6,32874.39036914828
27659616119663,Active,Yes,Traditional,Elementary,Public,Oasis Charter Public,Alisal Union,Monterey,1135 Westridge Parkway,Salinas,CA,No,1,K-6,K-6,32370.45298889929
